run_key,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,missing_mechanism,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
analcatdata_authorship__seed2__setting5__LightGBM__mnar,analcatdata_authorship,2,5,noise_imbalance,LightGBM,0.2,0.0,0.8,mnar,0.5075,269,126,0.6255924170616114,0.5932785983658077,0.6216336657513127,0.6115433678857153,0.524827078722455,0.5
analcatdata_authorship__seed2__setting6__LogisticRegression__mnar,analcatdata_authorship,2,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,mnar,0.0496,296,0,0.9715639810426541,0.9724230043997486,0.9767552970502701,0.9716738501645082,0.9593149200493111,1.0
analcatdata_authorship__seed2__setting6__LinearSVM__mnar,analcatdata_authorship,2,6,missing_imbalance,LinearSVM,0.0,0.2,0.8,mnar,0.0513,296,0,0.966824644549763,0.9594370117625932,0.9656058234432919,0.9666548341955611,0.9521806882275478,0.9285714285714286
analcatdata_authorship__seed2__setting6__KNN__mnar,analcatdata_authorship,2,6,missing_imbalance,KNN,0.0,0.2,0.8,mnar,0.0273,296,0,0.7677725118483413,0.6915686450570171,0.7413133741258742,0.7631885294799987,0.6883728752297115,0.5714285714285714
analcatdata_authorship__seed2__setting6__DecisionTree__mnar,analcatdata_authorship,2,6,missing_imbalance,DecisionTree,0.0,0.2,0.8,mnar,0.0276,296,0,0.8720379146919431,0.7524437124001078,0.784774707370244,0.8624962070296374,0.8122900451867154,0.35714285714285715
analcatdata_authorship__seed2__setting6__RandomForest__mnar,analcatdata_authorship,2,6,missing_imbalance,RandomForest,0.0,0.2,0.8,mnar,0.6203,296,0,0.8530805687203792,0.7094659131723086,0.7376229407050212,0.8386805283664787,0.7879910021658117,0.21428571428571427
analcatdata_authorship__seed2__setting6__ExtraTrees__mnar,analcatdata_authorship,2,6,missing_imbalance,ExtraTrees,0.0,0.2,0.8,mnar,0.4544,296,0,0.8151658767772512,0.6965295860644698,0.7434359309645351,0.8074530506710277,0.7426018170968313,0.35714285714285715
analcatdata_authorship__seed2__setting6__HistGradientBoosting__mnar,analcatdata_authorship,2,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,mnar,0.5171,296,0,0.8862559241706162,0.8003838556164137,0.8326379733311859,0.8814672717012495,0.8367594141291604,0.5714285714285714
analcatdata_authorship__seed2__setting6__XGBoost__mnar,analcatdata_authorship,2,6,missing_imbalance,XGBoost,0.0,0.2,0.8,mnar,0.2763,296,0,0.8436018957345972,0.7290964240818892,0.7660529924276337,0.8332479309299754,0.7760419188957597,0.42857142857142855
analcatdata_authorship__seed2__setting6__LightGBM__mnar,analcatdata_authorship,2,6,missing_imbalance,LightGBM,0.0,0.2,0.8,mnar,0.4318,296,0,0.8767772511848341,0.7791483343808925,0.8203754871989033,0.870713689535399,0.8233134033186764,0.5
analcatdata_authorship__seed2__setting7__LogisticRegression__mnar,analcatdata_authorship,2,7,all_three,LogisticRegression,0.2,0.2,0.8,mnar,0.0485,271,126,0.6872037914691943,0.7070575558947652,0.6892466758835756,0.6785939637394198,0.58756146852407,0.8571428571428571
analcatdata_authorship__seed2__setting7__LinearSVM__mnar,analcatdata_authorship,2,7,all_three,LinearSVM,0.2,0.2,0.8,mnar,0.0441,271,126,0.6398104265402843,0.5766588847984196,0.5666951564035374,0.6243809794732242,0.49971185126039447,0.42857142857142855
analcatdata_authorship__seed2__setting7__KNN__mnar,analcatdata_authorship,2,7,all_three,KNN,0.2,0.2,0.8,mnar,0.0281,271,126,0.7393364928909952,0.6577761627906976,0.7022649580888982,0.7318787178051562,0.6502621940490061,0.5
analcatdata_authorship__seed2__setting7__DecisionTree__mnar,analcatdata_authorship,2,7,all_three,DecisionTree,0.2,0.2,0.8,mnar,0.0319,271,126,0.5165876777251185,0.5227114573044805,0.48235393898521955,0.47309764335391824,0.3443593507039457,0.6428571428571429
analcatdata_authorship__seed2__setting7__RandomForest__mnar,analcatdata_authorship,2,7,all_three,RandomForest,0.2,0.2,0.8,mnar,0.6209,271,126,0.4265402843601896,0.3227990033222591,0.26870588869134204,0.3272923326211945,0.24815643842235635,0.07142857142857142
analcatdata_authorship__seed2__setting7__ExtraTrees__mnar,analcatdata_authorship,2,7,all_three,ExtraTrees,0.2,0.2,0.8,mnar,0.4784,271,126,0.4028436018957346,0.29513081395348834,0.21781957289719794,0.28513514253208083,0.20578819905528906,0.0
analcatdata_authorship__seed2__setting7__HistGradientBoosting__mnar,analcatdata_authorship,2,7,all_three,HistGradientBoosting,0.2,0.2,0.8,mnar,0.609,271,126,0.6350710900473934,0.6359115448504983,0.650593022568829,0.6196356260566626,0.5423457593380837,0.7142857142857143
analcatdata_authorship__seed2__setting7__XGBoost__mnar,analcatdata_authorship,2,7,all_three,XGBoost,0.2,0.2,0.8,mnar,0.399,271,126,0.5781990521327014,0.5407703488372093,0.5717600519695074,0.5546964103825267,0.47470442812011004,0.5
analcatdata_authorship__seed2__setting7__LightGBM__mnar,analcatdata_authorship,2,7,all_three,LightGBM,0.2,0.2,0.8,mnar,0.4311,271,126,0.6587677725118484,0.6301391196013288,0.6513891344925828,0.6495130714709078,0.56615617963277,0.5714285714285714
analcatdata_authorship__seed3__setting0__LogisticRegression__mnar,analcatdata_authorship,3,0,clean,LogisticRegression,0.0,0.0,natural,mnar,0.0465,630,0,0.990521327014218,0.9932432432432432,0.993488922712667,0.9905149149235798,0.986332857964802,1.0
analcatdata_authorship__seed3__setting0__LinearSVM__mnar,analcatdata_authorship,3,0,clean,LinearSVM,0.0,0.0,natural,mnar,0.0507,630,0,0.990521327014218,0.9787644787644787,0.9858095673313064,0.9904482799599221,0.9862140142566617,0.9285714285714286
analcatdata_authorship__seed3__setting0__KNN__mnar,analcatdata_authorship,3,0,clean,KNN,0.0,0.0,natural,mnar,0.0245,630,0,0.985781990521327,0.9901182432432433,0.9902395740905058,0.9857777852538089,0.9793417051055104,1.0
analcatdata_authorship__seed3__setting0__DecisionTree__mnar,analcatdata_authorship,3,0,clean,DecisionTree,0.0,0.0,natural,mnar,0.0323,630,0,0.9241706161137441,0.9033884798419682,0.9107934546253089,0.9238762569428075,0.8893853609761203,0.8571428571428571
analcatdata_authorship__seed3__setting0__RandomForest__mnar,analcatdata_authorship,3,0,clean,RandomForest,0.0,0.0,natural,mnar,0.71,630,0,0.981042654028436,0.9722611003861004,0.9779854207655931,0.9809821261038779,0.9724244132939543,0.9285714285714286
analcatdata_authorship__seed3__setting0__ExtraTrees__mnar,analcatdata_authorship,3,0,clean,ExtraTrees,0.0,0.0,natural,mnar,0.5263,630,0,0.981042654028436,0.9722611003861004,0.9793255988908163,0.9809990438467668,0.9723928693969276,0.9285714285714286
analcatdata_authorship__seed3__setting0__HistGradientBoosting__mnar,analcatdata_authorship,3,0,clean,HistGradientBoosting,0.0,0.0,natural,mnar,0.9066,630,0,0.985781990521327,0.9756394787644789,0.9825821836937608,0.9857419364719213,0.9793071044076255,0.9285714285714286
analcatdata_authorship__seed3__setting0__XGBoost__mnar,analcatdata_authorship,3,0,clean,XGBoost,0.0,0.0,natural,mnar,0.458,630,0,0.990521327014218,0.9790178571428572,0.9858350803633822,0.9904818491029704,0.9862833532332721,0.9285714285714286
analcatdata_authorship__seed3__setting0__LightGBM__mnar,analcatdata_authorship,3,0,clean,LightGBM,0.0,0.0,natural,mnar,0.7634,630,0,0.981042654028436,0.957782335907336,0.9710772886290833,0.9807699564329726,0.9724087010581077,0.8571428571428571
analcatdata_authorship__seed3__setting1__LogisticRegression__mnar,analcatdata_authorship,3,1,noise_only,LogisticRegression,0.2,0.0,natural,mnar,0.0451,630,126,0.8625592417061612,0.8381908278710605,0.8356975100916545,0.8624035980885505,0.7999354117966624,0.7857142857142857
analcatdata_authorship__seed3__setting1__LinearSVM__mnar,analcatdata_authorship,3,1,noise_only,LinearSVM,0.2,0.0,natural,mnar,0.047,630,126,0.943127962085308,0.9354917729190986,0.9379095196360754,0.9428301835664629,0.9172521143836265,0.9285714285714286
analcatdata_authorship__seed3__setting1__KNN__mnar,analcatdata_authorship,3,1,noise_only,KNN,0.2,0.0,natural,mnar,0.0263,630,126,0.966824644549763,0.9744225329981144,0.9746528146496289,0.9668054082778488,0.9518376923759647,1.0
analcatdata_authorship__seed3__setting1__DecisionTree__mnar,analcatdata_authorship,3,1,noise_only,DecisionTree,0.2,0.0,natural,mnar,0.0447,630,126,0.7819905213270142,0.7673913531471671,0.7252192140404985,0.7929184351269687,0.6965108171559763,0.7142857142857143
analcatdata_authorship__seed3__setting1__RandomForest__mnar,analcatdata_authorship,3,1,noise_only,RandomForest,0.2,0.0,natural,mnar,0.7305,630,126,0.981042654028436,0.9722611003861004,0.9779854207655931,0.9809821261038779,0.9724244132939543,0.9285714285714286
analcatdata_authorship__seed3__setting1__ExtraTrees__mnar,analcatdata_authorship,3,1,noise_only,ExtraTrees,0.2,0.0,natural,mnar,0.5242,630,126,0.981042654028436,0.9722611003861004,0.9793255988908163,0.9809990438467668,0.9723928693969276,0.9285714285714286
analcatdata_authorship__seed3__setting1__HistGradientBoosting__mnar,analcatdata_authorship,3,1,noise_only,HistGradientBoosting,0.2,0.0,natural,mnar,1.5322,630,126,0.9289099526066351,0.9140735835503278,0.9204407391155964,0.9289846691903385,0.8964753849050665,0.8571428571428571
analcatdata_authorship__seed3__setting1__XGBoost__mnar,analcatdata_authorship,3,1,noise_only,XGBoost,0.2,0.0,natural,mnar,0.8077,630,126,0.9715639810426541,0.9603798150309778,0.9688125829745667,0.9714428198194316,0.9586750187599039,0.9285714285714286
analcatdata_authorship__seed3__setting1__LightGBM__mnar,analcatdata_authorship,3,1,noise_only,LightGBM,0.2,0.0,natural,mnar,0.8818,630,126,0.9478672985781991,0.9295159154170782,0.9443176131465558,0.9477243935647748,0.9239570853411233,0.8571428571428571
analcatdata_authorship__seed3__setting2__LogisticRegression__mnar,analcatdata_authorship,3,2,missing_only,LogisticRegression,0.0,0.2,natural,mnar,0.0402,630,0,0.990521327014218,0.9934966216216217,0.9921757313592057,0.9905336610063922,0.9862586780566266,1.0
analcatdata_authorship__seed3__setting2__LinearSVM__mnar,analcatdata_authorship,3,2,missing_only,LinearSVM,0.0,0.2,natural,mnar,0.0527,630,0,0.976303317535545,0.9667005252761067,0.9664976800257932,0.9763697082408462,0.9656626048607986,0.9285714285714286
analcatdata_authorship__seed3__setting2__KNN__mnar,analcatdata_authorship,3,2,missing_only,KNN,0.0,0.2,natural,mnar,0.0286,630,0,0.976303317535545,0.9811792897548711,0.9813200305400218,0.9763285491406537,0.9655476995798429,1.0
analcatdata_authorship__seed3__setting2__DecisionTree__mnar,analcatdata_authorship,3,2,missing_only,DecisionTree,0.0,0.2,natural,mnar,0.0366,630,0,0.8625592417061612,0.8048689054503008,0.8089441933260918,0.8612111792698297,0.7994494210592299,0.6428571428571429
analcatdata_authorship__seed3__setting2__RandomForest__mnar,analcatdata_authorship,3,2,missing_only,RandomForest,0.0,0.2,natural,mnar,0.6736,630,0,0.9715639810426541,0.9515323359073359,0.9632501764345142,0.971464971552382,0.9590062339404339,0.8571428571428571
analcatdata_authorship__seed3__setting2__ExtraTrees__mnar,analcatdata_authorship,3,2,missing_only,ExtraTrees,0.0,0.2,natural,mnar,0.5265,630,0,0.9715639810426541,0.9512789575289575,0.9631786864187645,0.9713715170011826,0.9586759850907877,0.8571428571428571
analcatdata_authorship__seed3__setting2__HistGradientBoosting__mnar,analcatdata_authorship,3,2,missing_only,HistGradientBoosting,0.0,0.2,natural,mnar,0.9664,630,0,0.981042654028436,0.9725144787644788,0.9780359538936579,0.9810485168091791,0.9725622243783109,0.9285714285714286
analcatdata_authorship__seed3__setting2__XGBoost__mnar,analcatdata_authorship,3,2,missing_only,XGBoost,0.0,0.2,natural,mnar,0.5209,630,0,0.976303317535545,0.9546573359073359,0.9652561889587208,0.9761128560882596,0.9657253354073383,0.8571428571428571
analcatdata_authorship__seed3__setting2__LightGBM__mnar,analcatdata_authorship,3,2,missing_only,LightGBM,0.0,0.2,natural,mnar,0.8347,630,0,0.985781990521327,0.9903716216216216,0.988928322772604,0.9857969479274059,0.9794394769204697,1.0
analcatdata_authorship__seed3__setting3__LogisticRegression__mnar,analcatdata_authorship,3,3,imbalance_only,LogisticRegression,0.0,0.0,0.8,mnar,0.0442,296,0,0.985781990521327,0.9898648648648649,0.9902263592130315,0.9857657482426757,0.9795902161696726,1.0
analcatdata_authorship__seed3__setting3__LinearSVM__mnar,analcatdata_authorship,3,3,imbalance_only,LinearSVM,0.0,0.0,0.8,mnar,0.0469,296,0,0.985781990521327,0.9901182432432433,0.9902395740905058,0.9857777852538089,0.9793417051055104,1.0
analcatdata_authorship__seed3__setting3__KNN__mnar,analcatdata_authorship,3,3,imbalance_only,KNN,0.0,0.0,0.8,mnar,0.0257,296,0,0.933649289099526,0.950267127592709,0.9528698069266021,0.9333242185399881,0.9085978290200644,1.0
analcatdata_authorship__seed3__setting3__DecisionTree__mnar,analcatdata_authorship,3,3,imbalance_only,DecisionTree,0.0,0.0,0.8,mnar,0.0269,296,0,0.9004739336492891,0.8688221132261831,0.8772927137758176,0.8995014047656866,0.8565290158011604,0.7857142857142857
analcatdata_authorship__seed3__setting3__RandomForest__mnar,analcatdata_authorship,3,3,imbalance_only,RandomForest,0.0,0.0,0.8,mnar,0.5914,296,0,0.957345971563981,0.9551158301158301,0.9628785320274682,0.9571021488940213,0.9394913817770107,0.9285714285714286
analcatdata_authorship__seed3__setting3__ExtraTrees__mnar,analcatdata_authorship,3,3,imbalance_only,ExtraTrees,0.0,0.0,0.8,mnar,0.4488,296,0,0.9478672985781991,0.9628378378378378,0.9638451359542408,0.9474511627022493,0.9276800490028398,1.0
analcatdata_authorship__seed3__setting3__HistGradientBoosting__mnar,analcatdata_authorship,3,3,imbalance_only,HistGradientBoosting,0.0,0.0,0.8,mnar,0.4728,296,0,0.943127962085308,0.9570238843494657,0.9580311824658687,0.9427118262093582,0.9207420952106306,1.0
analcatdata_authorship__seed3__setting3__XGBoost__mnar,analcatdata_authorship,3,3,imbalance_only,XGBoost,0.0,0.0,0.8,mnar,0.2661,296,0,0.933649289099526,0.92130959863518,0.93730279669623,0.9335111434492819,0.9068932040985717,0.8571428571428571
analcatdata_authorship__seed3__setting3__LightGBM__mnar,analcatdata_authorship,3,3,imbalance_only,LightGBM,0.0,0.0,0.8,mnar,0.4255,296,0,0.957345971563981,0.9551158301158301,0.9614306887976716,0.9569219475802154,0.9393426823016453,0.9285714285714286
analcatdata_authorship__seed3__setting4__LogisticRegression__mnar,analcatdata_authorship,3,4,noise_missing,LogisticRegression,0.2,0.2,natural,mnar,0.0496,630,126,0.8436018957345972,0.8078816669659692,0.7890244195837843,0.8425683976960656,0.7746129753022702,0.7857142857142857
analcatdata_authorship__seed3__setting4__LinearSVM__mnar,analcatdata_authorship,3,4,noise_missing,LinearSVM,0.2,0.2,natural,mnar,0.0436,630,126,0.933649289099526,0.9072029047319745,0.9151641185818401,0.9330785326417937,0.9038800386924629,0.8571428571428571
analcatdata_authorship__seed3__setting4__KNN__mnar,analcatdata_authorship,3,4,noise_missing,KNN,0.2,0.2,natural,mnar,0.0297,630,126,0.919431279620853,0.9071821406123731,0.9169370783210247,0.9185613364726478,0.8834653071134928,0.9285714285714286
analcatdata_authorship__seed3__setting4__DecisionTree__mnar,analcatdata_authorship,3,4,noise_missing,DecisionTree,0.2,0.2,natural,mnar,0.0556,630,126,0.6729857819905213,0.6572455553560205,0.6221449673297845,0.6815229549084223,0.5383152972306269,0.6428571428571429
analcatdata_authorship__seed3__setting4__RandomForest__mnar,analcatdata_authorship,3,4,noise_missing,RandomForest,0.2,0.2,natural,mnar,0.7284,630,126,0.9715639810426541,0.9365468146718147,0.9540787899434751,0.9708618124175973,0.9586191454865328,0.7857142857142857
analcatdata_authorship__seed3__setting4__ExtraTrees__mnar,analcatdata_authorship,3,4,noise_missing,ExtraTrees,0.2,0.2,natural,mnar,0.5254,630,126,0.976303317535545,0.9544039575289576,0.9678396345063012,0.9760557738440836,0.9655098838850817,0.8571428571428571
analcatdata_authorship__seed3__setting4__HistGradientBoosting__mnar,analcatdata_authorship,3,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,mnar,1.5486,630,126,0.95260663507109,0.9302053403070845,0.9329606383147979,0.9525329658468118,0.9312224314755457,0.8571428571428571
analcatdata_authorship__seed3__setting4__XGBoost__mnar,analcatdata_authorship,3,4,noise_missing,XGBoost,0.2,0.2,natural,mnar,0.8958,630,126,0.957345971563981,0.9284591900870971,0.9463789868667918,0.9567086063861002,0.9380536898535438,0.8571428571428571
analcatdata_authorship__seed3__setting4__LightGBM__mnar,analcatdata_authorship,3,4,noise_missing,LightGBM,0.2,0.2,natural,mnar,0.9309,630,126,0.957345971563981,0.9308947651970907,0.9409292851476219,0.9568856089405983,0.9379992357559053,0.8571428571428571
analcatdata_authorship__seed3__setting5__LogisticRegression__mnar,analcatdata_authorship,3,5,noise_imbalance,LogisticRegression,0.2,0.0,0.8,mnar,0.044,270,126,0.6303317535545023,0.5077365987249708,0.5222384807986213,0.6080443120950092,0.4761128390444099,0.14285714285714285
analcatdata_authorship__seed3__setting5__LinearSVM__mnar,analcatdata_authorship,3,5,noise_imbalance,LinearSVM,0.2,0.0,0.8,mnar,0.041,270,126,0.6018957345971564,0.5066815569722547,0.5120073221571053,0.5762486142940723,0.4338833845210206,0.2857142857142857
analcatdata_authorship__seed3__setting5__KNN__mnar,analcatdata_authorship,3,5,noise_imbalance,KNN,0.2,0.0,0.8,mnar,0.0237,270,126,0.7109004739336493,0.6365493400377121,0.6887174961308724,0.7040824683224368,0.6159100515221535,0.5
analcatdata_authorship__seed3__setting5__DecisionTree__mnar,analcatdata_authorship,3,5,noise_imbalance,DecisionTree,0.2,0.0,0.8,mnar,0.0286,270,126,0.6208530805687204,0.5667083819700098,0.5704260651629073,0.6018434712373351,0.46637362675137195,0.42857142857142855
analcatdata_authorship__seed3__setting5__RandomForest__mnar,analcatdata_authorship,3,5,noise_imbalance,RandomForest,0.2,0.0,0.8,mnar,0.5991,270,126,0.5592417061611374,0.40273412947831555,0.3883175570576909,0.5074340515485709,0.4098780306383839,0.0
analcatdata_authorship__seed3__setting5__ExtraTrees__mnar,analcatdata_authorship,3,5,noise_imbalance,ExtraTrees,0.2,0.0,0.8,mnar,0.4702,270,126,0.5308056872037915,0.3969426236868097,0.3926394262044709,0.4750223727750707,0.3826735589937578,0.07142857142857142
analcatdata_authorship__seed3__setting5__HistGradientBoosting__mnar,analcatdata_authorship,3,5,noise_imbalance,HistGradientBoosting,0.2,0.0,0.8,mnar,0.6245,270,126,0.7109004739336493,0.6270764119601329,0.6687955975809583,0.7011220653661236,0.6153439666267423,0.35714285714285715
analcatdata_authorship__seed3__setting5__XGBoost__mnar,analcatdata_authorship,3,5,noise_imbalance,XGBoost,0.2,0.0,0.8,mnar,0.3953,270,126,0.6872037914691943,0.581226991110712,0.6185352758260795,0.6717771616902672,0.5885615209237051,0.21428571428571427
analcatdata_authorship__seed3__setting5__LightGBM__mnar,analcatdata_authorship,3,5,noise_imbalance,LightGBM,0.2,0.0,0.8,mnar,0.4523,270,126,0.6966824644549763,0.5737583617670827,0.6013652566071921,0.6789652532658188,0.5872906243146289,0.14285714285714285
analcatdata_authorship__seed3__setting6__LogisticRegression__mnar,analcatdata_authorship,3,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,mnar,0.039,296,0,0.966824644549763,0.9545658615426057,0.9656254372261257,0.966758366763261,0.9520258113583229,0.9285714285714286
