run_key,experiment,dataset_name,seed,setting_id,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
xgb__vehicle__seed4__setting18__XGBoost,xgboost_full,vehicle,4,18,XGBoost,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,211,212,0.1778,0.4339622641509434,0.4299758592211423,0.3913377972860484,0.3924576648803812,0.3406089516845413,0.3,,
xgb__vehicle__seed4__setting19__XGBoost,xgboost_full,vehicle,4,19,XGBoost,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,188,212,0.1694,0.3113207547169811,0.3060806174957118,0.2067805136406448,0.209550583588033,0.1915405716321202,0.06,,
xgb__vehicle__seed4__setting20__XGBoost,xgboost_full,vehicle,4,20,XGBoost,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.3632,0.7169811320754716,0.7193272346102535,0.7129132666743286,0.7114491647385285,0.6248084760148659,0.92,,
xgb__vehicle__seed4__setting21__XGBoost,xgboost_full,vehicle,4,21,XGBoost,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,231,212,0.1895,0.5377358490566038,0.5435197890858268,0.507921501934107,0.5090374199994463,0.4333738809587973,0.98,,
xgb__vehicle__seed4__setting22__XGBoost,xgboost_full,vehicle,4,22,XGBoost,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,206,212,0.1718,0.3773584905660377,0.3722727272727272,0.3030401071751159,0.3050843519260973,0.2674286614899316,0.18,,
xgb__vehicle__seed4__setting23__XGBoost,xgboost_full,vehicle,4,23,XGBoost,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,182,212,0.1402,0.3160377358490566,0.3142024013722126,0.2215411064771377,0.2241935465716027,0.1814365655567292,0.04,,
xgb__vehicle__seed4__setting24__XGBoost,xgboost_full,vehicle,4,24,XGBoost,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2647,0.7311320754716981,0.7329782097706625,0.725199819293856,0.7246183599015952,0.643619048807654,0.94,,
xgb__vehicle__seed4__setting25__XGBoost,xgboost_full,vehicle,4,25,XGBoost,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,239,212,0.1996,0.4528301886792453,0.4562162505558732,0.4159145498475833,0.4124218799593376,0.3553008905388683,0.5,,
xgb__vehicle__seed4__setting26__XGBoost,xgboost_full,vehicle,4,26,XGBoost,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,215,212,0.171,0.4481132075471698,0.444053109713487,0.3993059406947294,0.3976057765120797,0.3339563664985787,0.46,,
xgb__vehicle__seed4__setting27__XGBoost,xgboost_full,vehicle,4,27,XGBoost,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,183,212,0.1535,0.330188679245283,0.3206219426974144,0.2334614832276562,0.2377383691658594,0.1928944491686705,0.04,,
xgb__vehicle__seed4__setting28__XGBoost,xgboost_full,vehicle,4,28,XGBoost,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2616,0.6745283018867925,0.6750015882091354,0.6690680697057584,0.6689935282845816,0.5665796568595074,0.8,,
xgb__vehicle__seed4__setting29__XGBoost,xgboost_full,vehicle,4,29,XGBoost,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,237,212,0.1969,0.3679245283018867,0.3633533447684391,0.2957447584055055,0.2976369978140651,0.240633105545196,0.18,,
xgb__vehicle__seed4__setting30__XGBoost,xgboost_full,vehicle,4,30,XGBoost,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,206,212,0.1839,0.3679245283018867,0.3643497871799759,0.3051070212554125,0.3054661428544674,0.2498427615151264,0.22,,
xgb__vehicle__seed4__setting31__XGBoost,xgboost_full,vehicle,4,31,XGBoost,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,184,212,0.1477,0.25,0.2452861952861952,0.1081652126499454,0.1103745293306722,-0.0279952772840172,0.0,,
xgb__vehicle__seed4__setting32__XGBoost,xgboost_full,vehicle,4,32,XGBoost,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2719,0.7075471698113207,0.7089114414586113,0.7039775874727331,0.7028314514117776,0.6105634553720523,0.9,,
xgb__vehicle__seed4__setting33__XGBoost,xgboost_full,vehicle,4,33,XGBoost,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,247,212,0.2049,0.5094339622641509,0.5038711009465726,0.4784310604961329,0.4811871704695756,0.4351204741572787,0.34,,
xgb__vehicle__seed4__setting34__XGBoost,xgboost_full,vehicle,4,34,XGBoost,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,209,212,0.176,0.320754716981132,0.3163636363636364,0.2199295832309833,0.2213354467633468,0.1722187590955421,0.12,,
xgb__vehicle__seed4__setting35__XGBoost,xgboost_full,vehicle,4,35,XGBoost,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,200,212,0.1599,0.2924528301886792,0.2839762403913347,0.1710907617991964,0.173476158771048,0.1034744662971398,0.08,,
xgb__vehicle__seed4__setting36__XGBoost,xgboost_full,vehicle,4,36,XGBoost,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2754,0.7122641509433962,0.7148027444253859,0.7084120999215339,0.7067651327174289,0.6175949815865158,0.94,,
xgb__vehicle__seed4__setting37__XGBoost,xgboost_full,vehicle,4,37,XGBoost,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,236,212,0.195,0.4858490566037736,0.4803916523727845,0.4547313913656207,0.4547284007149385,0.351702450358643,0.38,,
xgb__vehicle__seed4__setting38__XGBoost,xgboost_full,vehicle,4,38,XGBoost,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,217,212,0.1802,0.3160377358490566,0.3109090909090909,0.2122012161415146,0.2146770132565683,0.1884218523355306,0.08,,
xgb__vehicle__seed4__setting39__XGBoost,xgboost_full,vehicle,4,39,XGBoost,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,188,212,0.1463,0.2641509433962264,0.2590909090909091,0.1205972947636266,0.1232037316393388,0.0564899817300933,0.0,,
xgb__vehicle__seed4__setting40__XGBoost,xgboost_full,vehicle,4,40,XGBoost,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2757,0.6886792452830188,0.6903624293246935,0.6830995834667396,0.6828250627813566,0.5868546048156023,0.88,,
xgb__vehicle__seed4__setting41__XGBoost,xgboost_full,vehicle,4,41,XGBoost,0.2,0.2,0.7,noise_then_imbalance,symmetric,mean,251,212,0.1994,0.4481132075471698,0.4417889587700909,0.40985615051751,0.4104828421978245,0.3278357574559797,0.3,,
xgb__vehicle__seed4__setting42__XGBoost,xgboost_full,vehicle,4,42,XGBoost,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,215,212,0.1779,0.3632075471698113,0.3564500349406009,0.2922073808141069,0.2923627789570991,0.234654065608362,0.22,,
xgb__vehicle__seed4__setting43__XGBoost,xgboost_full,vehicle,4,43,XGBoost,0.2,0.2,0.9,noise_then_imbalance,symmetric,mean,182,212,0.1452,0.2877358490566037,0.2785185185185185,0.1588118406826218,0.1624708539884755,0.1017974326201807,0.04,,
xgb__vehicle__seed4__setting44__XGBoost,xgboost_full,vehicle,4,44,XGBoost,0.2,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2638,0.7075471698113207,0.7106003430531732,0.702048927537472,0.7008077339950656,0.612732001806109,0.94,,
xgb__vehicle__seed4__setting45__XGBoost,xgboost_full,vehicle,4,45,XGBoost,0.2,0.3,0.7,noise_then_imbalance,symmetric,mean,240,212,0.2038,0.3349056603773584,0.3345095610189949,0.2767914686817726,0.2773900684245206,0.1676975495988615,0.16,,
xgb__vehicle__seed4__setting46__XGBoost,xgboost_full,vehicle,4,46,XGBoost,0.2,0.3,0.8,noise_then_imbalance,symmetric,mean,207,212,0.1797,0.2924528301886792,0.2870770599072486,0.17982307865675,0.1830492118773339,0.1229932656023421,0.02,,
xgb__vehicle__seed4__setting47__XGBoost,xgboost_full,vehicle,4,47,XGBoost,0.2,0.3,0.9,noise_then_imbalance,symmetric,mean,187,212,0.1541,0.2547169811320754,0.2543739279588336,0.1179559426229508,0.1185745630992886,0.0180165373393795,0.0,,
xgb__vehicle__seed4__setting48__XGBoost,xgboost_full,vehicle,4,48,XGBoost,0.3,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2633,0.6415094339622641,0.6413347309573725,0.6491845517343282,0.6485553014679079,0.5225318067513812,0.7,,
xgb__vehicle__seed4__setting49__XGBoost,xgboost_full,vehicle,4,49,XGBoost,0.3,0.0,0.7,noise_then_imbalance,symmetric,mean,236,212,0.2075,0.3773584905660377,0.3775557461406518,0.3172770613699009,0.3167293623212973,0.2687883402344299,0.22,,
xgb__vehicle__seed4__setting50__XGBoost,xgboost_full,vehicle,4,50,XGBoost,0.3,0.0,0.8,noise_then_imbalance,symmetric,mean,230,212,0.1964,0.2735849056603773,0.2693497871799759,0.1489775571040023,0.1502254189906206,0.0648151069971322,0.04,,
xgb__vehicle__seed4__setting51__XGBoost,xgboost_full,vehicle,4,51,XGBoost,0.3,0.0,0.9,noise_then_imbalance,symmetric,mean,190,212,0.154,0.2641509433962264,0.2645454545454545,0.1293290630066817,0.1285979945023843,0.0857188728267767,0.04,,
xgb__vehicle__seed4__setting52__XGBoost,xgboost_full,vehicle,4,52,XGBoost,0.3,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2692,0.6273584905660378,0.6290356394129979,0.6290363367569249,0.627844245664723,0.5037720317513902,0.8,,
xgb__vehicle__seed4__setting53__XGBoost,xgboost_full,vehicle,4,53,XGBoost,0.3,0.1,0.7,noise_then_imbalance,symmetric,mean,246,212,0.2053,0.4245283018867924,0.4225620989771933,0.3843422278429372,0.3834177319168154,0.3187520950232397,0.4,,
xgb__vehicle__seed4__setting54__XGBoost,xgboost_full,vehicle,4,54,XGBoost,0.3,0.1,0.8,noise_then_imbalance,symmetric,mean,211,212,0.1878,0.2877358490566037,0.2839225589225589,0.1809033669520123,0.1815869564513582,0.117349998256901,0.1,,
xgb__vehicle__seed4__setting55__XGBoost,xgboost_full,vehicle,4,55,XGBoost,0.3,0.1,0.9,noise_then_imbalance,symmetric,mean,189,212,0.1593,0.2594339622641509,0.2595454545454545,0.1199571782736083,0.1197275483604849,0.0561238654122441,0.02,,
xgb__vehicle__seed4__setting56__XGBoost,xgboost_full,vehicle,4,56,XGBoost,0.3,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2672,0.6084905660377359,0.6098059208436566,0.6084902422281063,0.6077015344875759,0.4784325538140692,0.72,,
xgb__vehicle__seed4__setting57__XGBoost,xgboost_full,vehicle,4,57,XGBoost,0.3,0.2,0.7,noise_then_imbalance,symmetric,mean,236,212,0.2015,0.320754716981132,0.3156565656565657,0.2335106382978723,0.236344172353807,0.1503435379262521,0.1,,
xgb__vehicle__seed4__setting58__XGBoost,xgboost_full,vehicle,4,58,XGBoost,0.3,0.2,0.8,noise_then_imbalance,symmetric,mean,220,212,0.1829,0.2971698113207547,0.2888888888888889,0.1764074285109421,0.1787099710631964,0.119741597164218,0.1,,
xgb__vehicle__seed4__setting59__XGBoost,xgboost_full,vehicle,4,59,XGBoost,0.3,0.2,0.9,noise_then_imbalance,symmetric,mean,198,212,0.1562,0.2924528301886792,0.2831240073692904,0.1753338815539007,0.1794719411921383,0.1062155461902588,0.02,,
xgb__vehicle__seed4__setting60__XGBoost,xgboost_full,vehicle,4,60,XGBoost,0.3,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2712,0.6273584905660378,0.628092878470237,0.6299882664199085,0.628972937226726,0.5031643588993019,0.74,,
xgb__vehicle__seed4__setting61__XGBoost,xgboost_full,vehicle,4,61,XGBoost,0.3,0.3,0.7,noise_then_imbalance,symmetric,mean,251,212,0.2016,0.4009433962264151,0.3927672955974842,0.3249276323958527,0.3273131203355859,0.253951401132903,0.2,,
xgb__vehicle__seed4__setting62__XGBoost,xgboost_full,vehicle,4,62,XGBoost,0.3,0.3,0.8,noise_then_imbalance,symmetric,mean,205,212,0.1738,0.2924528301886792,0.2943707515405628,0.1940462015694975,0.1910024221549854,0.1361158581133003,0.16,,
xgb__vehicle__seed4__setting63__XGBoost,xgboost_full,vehicle,4,63,XGBoost,0.3,0.3,0.9,noise_then_imbalance,symmetric,mean,178,212,0.1533,0.2641509433962264,0.2645454545454545,0.129535266105139,0.1287777482175318,0.0850014347731121,0.04,,
xgb__vowel__seed0__setting0__XGBoost,xgboost_full,vowel,0,0,XGBoost,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,742,248,0.9919,0.9112903225806452,0.9121451670858786,0.9124968079167172,0.911945100982347,0.9030678038685384,1.0,,
xgb__vowel__seed0__setting1__XGBoost,xgboost_full,vowel,0,1,XGBoost,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,97,248,0.2376,0.2862903225806452,0.2874595759971253,0.248972388388253,0.2491537782734631,0.2415540426473398,1.0,,
xgb__vowel__seed0__setting2__XGBoost,xgboost_full,vowel,0,2,XGBoost,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,85,248,0.2122,0.1854838709677419,0.1881063600431189,0.1231889428730843,0.1217058375189442,0.1355772576748631,1.0,,
xgb__vowel__seed0__setting3__XGBoost,xgboost_full,vowel,0,3,XGBoost,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,78,248,0.1877,0.1129032258064516,0.1146245059288537,0.038279087167976,0.0383207221558476,0.056560397510346,1.0,,
xgb__vowel__seed0__setting4__XGBoost,xgboost_full,vowel,0,4,XGBoost,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,742,248,0.8308,0.8467741935483871,0.847107438016529,0.848112159849477,0.8481511295152793,0.832098560150106,0.8181818181818182,,
xgb__vowel__seed0__setting5__XGBoost,xgboost_full,vowel,0,5,XGBoost,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,97,248,0.2324,0.2701612903225806,0.2739849083722601,0.2193984099107438,0.218018565662717,0.231664472633759,1.0,,
xgb__vowel__seed0__setting6__XGBoost,xgboost_full,vowel,0,6,XGBoost,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,85,248,0.2102,0.1774193548387097,0.1796622349982033,0.1347655356506545,0.134067450031266,0.1572045800158695,1.0,,
xgb__vowel__seed0__setting7__XGBoost,xgboost_full,vowel,0,7,XGBoost,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,78,248,0.171,0.0967741935483871,0.0988142292490118,0.0249011857707509,0.0247019635343618,0.0228583731904878,1.0,,
xgb__vowel__seed0__setting8__XGBoost,xgboost_full,vowel,0,8,XGBoost,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,742,248,0.8033,0.7620967741935484,0.7633848365073663,0.7641053536246332,0.7631273765732255,0.739048258643529,0.8636363636363636,,
xgb__vowel__seed0__setting9__XGBoost,xgboost_full,vowel,0,9,XGBoost,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,97,248,0.249,0.2096774193548387,0.2130794107078691,0.1613634815038968,0.1600355713870108,0.1570313540548114,1.0,,
xgb__vowel__seed0__setting10__XGBoost,xgboost_full,vowel,0,10,XGBoost,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,85,248,0.2021,0.1290322580645161,0.1311534315486884,0.0680891778562935,0.0674220508017206,0.0677959733077945,1.0,,
xgb__vowel__seed0__setting11__XGBoost,xgboost_full,vowel,0,11,XGBoost,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,78,248,0.1746,0.0887096774193548,0.0909090909090909,0.0150375939849624,0.0146737812272617,-0.0003828911589809,1.0,,
xgb__vowel__seed0__setting12__XGBoost,xgboost_full,vowel,0,12,XGBoost,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,742,248,0.7458,0.6088709677419355,0.6108515989938914,0.6060125972825899,0.604093844046137,0.5704773252527527,0.6363636363636364,,
xgb__vowel__seed0__setting13__XGBoost,xgboost_full,vowel,0,13,XGBoost,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,97,248,0.2436,0.1532258064516129,0.1552281710384477,0.1040149128067262,0.1036557400402704,0.0894996478632967,1.0,,
xgb__vowel__seed0__setting14__XGBoost,xgboost_full,vowel,0,14,XGBoost,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,85,248,0.2008,0.189516129032258,0.1909809558030901,0.1384913875429569,0.1389169833238005,0.1649754460270713,1.0,,
xgb__vowel__seed0__setting15__XGBoost,xgboost_full,vowel,0,15,XGBoost,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,78,248,0.1686,0.0967741935483871,0.0988142292490118,0.0258934863586026,0.0257278605365627,0.0271981267379403,1.0,,
xgb__vowel__seed0__setting16__XGBoost,xgboost_full,vowel,0,16,XGBoost,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,742,248,0.9159,0.9112903225806452,0.9119655048508803,0.9109107113919948,0.9107938493090296,0.9035585099931492,0.9090909090909092,,
xgb__vowel__seed0__setting17__XGBoost,xgboost_full,vowel,0,17,XGBoost,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,104,248,0.2532,0.2983870967741935,0.3016528925619834,0.2571339408927174,0.2549604902210705,0.2692516331218066,0.1818181818181818,,
xgb__vowel__seed0__setting18__XGBoost,xgboost_full,vowel,0,18,XGBoost,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,92,248,0.2135,0.1370967741935483,0.139597556593604,0.097666843458285,0.0967149687900991,0.1260180271953672,1.0,,
xgb__vowel__seed0__setting19__XGBoost,xgboost_full,vowel,0,19,XGBoost,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,84,248,0.1724,0.0887096774193548,0.0909090909090909,0.0157480314960629,0.0153670307340614,-0.0007853373541382,0.0,,
xgb__vowel__seed0__setting20__XGBoost,xgboost_full,vowel,0,20,XGBoost,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,742,248,0.8748,0.8387096774193549,0.8383039885016168,0.8397338232482613,0.8394700926774794,0.823117986727044,0.7727272727272727,,
xgb__vowel__seed0__setting21__XGBoost,xgboost_full,vowel,0,21,XGBoost,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,110,248,0.2802,0.1693548387096774,0.1687028386633129,0.1252866561957471,0.1243010207526336,0.1497641071032524,0.0,,
xgb__vowel__seed0__setting22__XGBoost,xgboost_full,vowel,0,22,XGBoost,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,90,248,0.2127,0.1411290322580645,0.1430111390585698,0.0921466685182905,0.0922179770062715,0.1036436821493957,1.0,,
xgb__vowel__seed0__setting23__XGBoost,xgboost_full,vowel,0,23,XGBoost,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,90,248,0.1764,0.1088709677419354,0.1074380165289256,0.0401428736029496,0.039876936914837,0.068247954857829,0.0,,
xgb__vowel__seed0__setting24__XGBoost,xgboost_full,vowel,0,24,XGBoost,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,742,248,0.8343,0.7217741935483871,0.7233201581027668,0.7213947033977826,0.7205157078841636,0.6948297258225441,0.8181818181818182,,
xgb__vowel__seed0__setting25__XGBoost,xgboost_full,vowel,0,25,XGBoost,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,103,248,0.2433,0.1774193548387097,0.1793029105282069,0.1496309950300208,0.1495471910534047,0.1467798525998864,0.0454545454545454,,
xgb__vowel__seed0__setting26__XGBoost,xgboost_full,vowel,0,26,XGBoost,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,91,248,0.226,0.1330645161290322,0.1351060007186489,0.0734782608695652,0.0729435483870967,0.0768737492515977,0.1818181818181818,,
xgb__vowel__seed0__setting27__XGBoost,xgboost_full,vowel,0,27,XGBoost,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,84,248,0.2733,0.0967741935483871,0.0950413223140495,0.0232968785600364,0.0234305521869189,0.0216522456309755,0.0454545454545454,,
xgb__vowel__seed0__setting28__XGBoost,xgboost_full,vowel,0,28,XGBoost,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,742,248,0.7621,0.657258064516129,0.6577434423284226,0.6534102114815749,0.6531541376660485,0.6239125158646139,0.5454545454545454,,
xgb__vowel__seed0__setting29__XGBoost,xgboost_full,vowel,0,29,XGBoost,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,111,248,0.2626,0.1935483870967742,0.1965504850880345,0.1616301778443254,0.1603181435082697,0.1750220654304028,0.0,,
xgb__vowel__seed0__setting30__XGBoost,xgboost_full,vowel,0,30,XGBoost,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,95,248,0.218,0.1612903225806451,0.163492633848365,0.1178221229157057,0.1175040854280654,0.1280673880540589,0.0,,
xgb__vowel__seed0__setting31__XGBoost,xgboost_full,vowel,0,31,XGBoost,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,83,248,0.1865,0.0887096774193548,0.0909090909090909,0.0149812734082396,0.0146188232451371,-0.0003309160572485,0.0,,
xgb__vowel__seed0__setting32__XGBoost,xgboost_full,vowel,0,32,XGBoost,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,742,248,0.9488,0.8145161290322581,0.8153072224218468,0.8144070497560887,0.8138892442433748,0.7975750733578603,0.8181818181818182,,
xgb__vowel__seed0__setting33__XGBoost,xgboost_full,vowel,0,33,XGBoost,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,101,248,0.251,0.2620967741935484,0.2646424721523535,0.2343377296937668,0.2334390353590393,0.2307479498726025,0.1363636363636363,,
xgb__vowel__seed0__setting34__XGBoost,xgboost_full,vowel,0,34,XGBoost,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,89,248,0.2058,0.1129032258064516,0.1148041681638519,0.0537518037518037,0.0537954429083461,0.0676669857817154,1.0,,
xgb__vowel__seed0__setting35__XGBoost,xgboost_full,vowel,0,35,XGBoost,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,86,248,0.1787,0.0887096774193548,0.0909090909090909,0.0148148148148148,0.0144563918757467,0.0,0.0,,
xgb__vowel__seed0__setting36__XGBoost,xgboost_full,vowel,0,36,XGBoost,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,742,248,0.9041,0.7298387096774194,0.7312252964426876,0.729426594044908,0.7284736435532292,0.7038276432221087,0.7727272727272727,,
xgb__vowel__seed0__setting37__XGBoost,xgboost_full,vowel,0,37,XGBoost,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,107,248,0.2635,0.2137096774193548,0.2112827883578871,0.1814843305227458,0.1822384242623616,0.1888116719339321,0.0,,
xgb__vowel__seed0__setting38__XGBoost,xgboost_full,vowel,0,38,XGBoost,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,96,248,0.2168,0.1451612903225806,0.1469637082285303,0.089845319371011,0.0895917651773191,0.1294816653639132,0.0454545454545454,,
xgb__vowel__seed0__setting39__XGBoost,xgboost_full,vowel,0,39,XGBoost,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,83,248,0.1813,0.0927419354838709,0.0909090909090909,0.0154310634015431,0.0157421735507677,0.0,0.0,,
