combination,dataset_name,model_name,seed,interaction
noise_imbalance,adult,HistGradientBoosting,0,0.12445938283331481
noise_imbalance,adult,HistGradientBoosting,0,0.3242177295149102
noise_imbalance,adult,HistGradientBoosting,0,0.25561056449463804
noise_missing,adult,HistGradientBoosting,0,0.01047539318822055
noise_missing,adult,HistGradientBoosting,0,0.009668127225856415
noise_missing,adult,HistGradientBoosting,0,0.007044827468600134
noise_missing,adult,HistGradientBoosting,0,0.0029017671908524445
noise_missing,adult,HistGradientBoosting,0,0.0001383850675088505
noise_missing,adult,HistGradientBoosting,0,0.0006404822257165543
noise_missing,adult,HistGradientBoosting,0,-0.0004164248219058475
noise_missing,adult,HistGradientBoosting,0,0.010354389310475498
noise_missing,adult,HistGradientBoosting,0,0.007284666060178302
missing_imbalance,adult,HistGradientBoosting,0,0.008356303406174215
missing_imbalance,adult,HistGradientBoosting,0,-0.00020914164613905495
missing_imbalance,adult,HistGradientBoosting,0,-0.005120300655680143
missing_imbalance,adult,HistGradientBoosting,0,-0.0002719318012871508
missing_imbalance,adult,HistGradientBoosting,0,0.00012609633579829804
missing_imbalance,adult,HistGradientBoosting,0,0.029386575149712657
missing_imbalance,adult,HistGradientBoosting,0,-0.003748992364139059
missing_imbalance,adult,HistGradientBoosting,0,0.010589155699094133
missing_imbalance,adult,HistGradientBoosting,0,0.031805763529044295
noise_imbalance,adult,HistGradientBoosting,1,0.003463107722424641
noise_imbalance,adult,HistGradientBoosting,1,0.035761550776324924
noise_imbalance,adult,HistGradientBoosting,1,0.10384508603986853
noise_imbalance,adult,HistGradientBoosting,1,0.021530260080058317
noise_imbalance,adult,HistGradientBoosting,1,0.1308245481138507
noise_imbalance,adult,HistGradientBoosting,1,0.26310808102932104
noise_imbalance,adult,HistGradientBoosting,1,0.13281049612860563
noise_imbalance,adult,HistGradientBoosting,1,0.3333429488644667
noise_imbalance,adult,HistGradientBoosting,1,0.2706051349623894
noise_missing,adult,HistGradientBoosting,1,0.013497113970908803
noise_missing,adult,HistGradientBoosting,1,0.006189237709810835
noise_missing,adult,HistGradientBoosting,1,0.012469968230746309
noise_missing,adult,HistGradientBoosting,1,0.010775664559803055
noise_missing,adult,HistGradientBoosting,1,0.027073653038198753
noise_missing,adult,HistGradientBoosting,1,0.02511191950518421
noise_missing,adult,HistGradientBoosting,1,0.0007237827469704916
noise_missing,adult,HistGradientBoosting,1,-0.005409238166826702
noise_missing,adult,HistGradientBoosting,1,-0.006451554515436997
missing_imbalance,adult,HistGradientBoosting,1,0.0019157870762809281
missing_imbalance,adult,HistGradientBoosting,1,0.008091620277480782
missing_imbalance,adult,HistGradientBoosting,1,0.027467511127136968
missing_imbalance,adult,HistGradientBoosting,1,0.0045055915917707745
missing_imbalance,adult,HistGradientBoosting,1,0.005101549683973694
missing_imbalance,adult,HistGradientBoosting,1,0.01888351867661542
missing_imbalance,adult,HistGradientBoosting,1,0.004107059973236793
missing_imbalance,adult,HistGradientBoosting,1,0.018102773876203848
missing_imbalance,adult,HistGradientBoosting,1,0.045093053109595105
noise_imbalance,adult,HistGradientBoosting,2,-0.008231637041480111
noise_imbalance,adult,HistGradientBoosting,2,0.02043086773730496
noise_imbalance,adult,HistGradientBoosting,2,0.07881119528789193
noise_imbalance,adult,HistGradientBoosting,2,0.01879483606972865
noise_imbalance,adult,HistGradientBoosting,2,0.10900199943205713
noise_imbalance,adult,HistGradientBoosting,2,0.2623538141780414
noise_imbalance,adult,HistGradientBoosting,2,0.1437959013693948
