dataset_name,task_type,n_classes,seed,label_noise,imbalance_level,original_train_rows,original_minority_count,original_majority_count,clean_minority_class,clean_majority_class,observed_majority_class_after_noise,post_imbalance_rows,clean_minority_retained_count,clean_majority_retained_count,clean_minority_retention_rate,effective_clean_minority_ratio,mislabeled_retained_count,mislabeled_retained_ratio,mislabeled_minority_retained_count,mislabeled_majority_retained_count,mislabeled_minority_retained_ratio,observed_majority_ratio_after,observed_minority_count_after,imbalance_feasible
allhypo,multiclass,3,4,0.2,0.7,2827,71,2610,2,1,1,2827,71,2610,1.0,0.025114962858153518,565,0.19985850725150336,15,517,0.2112676056338028,0.74778917580474,322,True
allhypo,multiclass,3,4,0.2,0.8,2827,71,2610,2,1,1,2642,59,2473,0.8309859154929577,0.022331566994700985,420,0.15897047691143074,14,380,0.23728813559322035,0.8001514004542014,237,True
allhypo,multiclass,3,4,0.2,0.9,2827,71,2610,2,1,1,2349,26,2269,0.36619718309859156,0.011068539804171988,205,0.08727117922520221,6,176,0.23076923076923078,0.8999574286930608,107,True
allhypo,multiclass,3,4,0.3,0.7,2827,71,2610,2,1,1,2660,57,2469,0.8028169014084507,0.02142857142857143,702,0.2639097744360902,18,643,0.3157894736842105,0.7,380,True
allhypo,multiclass,3,4,0.3,0.8,2827,71,2610,2,1,1,2328,46,2199,0.647887323943662,0.019759450171821305,422,0.18127147766323023,17,373,0.3695652173913043,0.7998281786941581,229,True
allhypo,multiclass,3,4,0.3,0.9,2827,71,2610,2,1,1,2069,30,1987,0.4225352112676056,0.014499758337361043,207,0.1000483325277912,15,161,0.5,0.8999516674722088,103,True
clean2,binary,2,0,0.1,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,495,0.10004042037186742,60,435,0.07863695937090433,0.7700080840743735,1138,True
clean2,binary,2,0,0.1,0.8,4948,763,4185,1,0,0,4762,656,4106,0.8597640891218873,0.1377572448551029,416,0.0873582528349433,60,356,0.09146341463414634,0.8000839983200336,952,True
clean2,binary,2,0,0.1,0.9,4948,763,4185,1,0,0,4233,329,3904,0.43119266055045874,0.07772265532719112,214,0.050555161823765654,60,154,0.182370820668693,0.9000708717221828,423,True
clean2,binary,2,0,0.2,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,990,0.20008084074373483,164,826,0.21494102228047182,0.7120048504446241,1425,True
clean2,binary,2,0,0.2,0.8,4948,763,4185,1,0,0,4404,561,3843,0.7352555701179554,0.1273841961852861,648,0.14713896457765668,164,484,0.29233511586452765,0.7999545867393278,881,True
clean2,binary,2,0,0.2,0.9,4948,763,4185,1,0,0,3914,325,3589,0.4259501965923984,0.0830352580480327,394,0.10066428206438426,164,230,0.5046153846153846,0.9001021972406745,391,True
clean2,binary,2,0,0.3,0.7,4948,763,4185,1,0,0,4513,628,3885,0.8230668414154653,0.13915355639264348,1184,0.26235320186128963,229,955,0.3646496815286624,0.6999778417903834,1354,True
clean2,binary,2,0,0.3,0.8,4948,763,4185,1,0,0,3949,462,3487,0.6055045871559633,0.116991643454039,786,0.19903773107115724,229,557,0.49567099567099565,0.7999493542669031,790,True
clean2,binary,2,0,0.3,0.9,4948,763,4185,1,0,0,3510,335,3175,0.43905635648754915,0.09544159544159544,474,0.13504273504273503,229,245,0.6835820895522388,0.9,351,True
clean2,binary,2,1,0.1,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,495,0.10004042037186742,71,424,0.09305373525557012,0.7744543249797898,1116,True
clean2,binary,2,1,0.1,0.8,4948,763,4185,1,0,0,4790,670,4120,0.8781127129750983,0.13987473903966596,430,0.08977035490605428,71,359,0.10597014925373134,0.8,958,True
clean2,binary,2,1,0.1,0.9,4948,763,4185,1,0,0,4258,325,3933,0.4259501965923984,0.07632691404415218,243,0.05706904650070456,71,172,0.21846153846153846,0.8999530295913575,426,True
clean2,binary,2,1,0.2,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,990,0.20008084074373483,158,832,0.20707732634338138,0.7095796281325788,1437,True
clean2,binary,2,1,0.2,0.8,4948,763,4185,1,0,0,4389,537,3852,0.7038007863695938,0.12235133287764867,657,0.1496924128503076,158,499,0.2942271880819367,0.7999544315333789,878,True
clean2,binary,2,1,0.2,0.9,4948,763,4185,1,0,0,3901,327,3574,0.42857142857142855,0.08382466034350167,379,0.09715457574980774,158,221,0.4831804281345566,0.9000256344527044,390,True
clean2,binary,2,1,0.3,0.7,4948,763,4185,1,0,0,4539,639,3900,0.8374836173001311,0.14077990746860541,1199,0.2641551002423441,238,961,0.37245696400625977,0.6999339061467283,1362,True
clean2,binary,2,1,0.3,0.8,4948,763,4185,1,0,0,3971,479,3492,0.6277850589777195,0.12062452782674389,791,0.1991941576429111,238,553,0.4968684759916493,0.8000503651473181,794,True
clean2,binary,2,1,0.3,0.9,4948,763,4185,1,0,0,3530,350,3180,0.45871559633027525,0.09915014164305949,479,0.13569405099150142,238,241,0.68,0.9,353,True
clean2,binary,2,2,0.1,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,495,0.10004042037186742,76,419,0.09960681520314547,0.7764753435731608,1106,True
clean2,binary,2,2,0.1,0.8,4948,763,4185,1,0,0,4802,669,4133,0.8768020969855832,0.13931695127030405,443,0.09225322782174095,76,367,0.11360239162929746,0.8000832986255727,960,True
clean2,binary,2,2,0.1,0.9,4948,763,4185,1,0,0,4269,349,3920,0.45740498034076016,0.08175216678379012,230,0.053876786132583745,76,154,0.2177650429799427,0.8999765753103771,427,True
clean2,binary,2,2,0.2,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,990,0.20008084074373483,137,853,0.17955439056356487,0.7010913500404203,1479,True
clean2,binary,2,2,0.2,0.8,4948,763,4185,1,0,0,4336,505,3831,0.6618610747051114,0.11646678966789668,636,0.1466789667896679,137,499,0.2712871287128713,0.8000461254612546,867,True
clean2,binary,2,2,0.2,0.9,4948,763,4185,1,0,0,3854,287,3567,0.3761467889908257,0.07446808510638298,372,0.09652309289050337,137,235,0.47735191637630664,0.9001037882719253,385,True
clean2,binary,2,2,0.3,0.7,4948,763,4185,1,0,0,4521,652,3869,0.854521625163827,0.14421588144215883,1168,0.2583499225834992,232,936,0.3558282208588957,0.7000663570006636,1356,True
clean2,binary,2,2,0.3,0.8,4948,763,4185,1,0,0,3956,471,3485,0.617300131061599,0.11905965621840242,784,0.19817997977755308,232,552,0.49256900212314225,0.8000505561172901,791,True
clean2,binary,2,2,0.3,0.9,4948,763,4185,1,0,0,3517,343,3174,0.44954128440366975,0.0975263008245664,473,0.13448962183679272,232,241,0.6763848396501457,0.8999147000284333,352,True
clean2,binary,2,3,0.1,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,495,0.10004042037186742,86,409,0.1127129750982962,0.780517380759903,1086,True
clean2,binary,2,3,0.1,0.8,4948,763,4185,1,0,0,4828,682,4146,0.8938401048492791,0.14125932062966032,456,0.09444904722452362,86,370,0.12609970674486803,0.799917149958575,966,True
clean2,binary,2,3,0.1,0.9,4948,763,4185,1,0,0,4291,358,3933,0.4692005242463958,0.08343043579585178,243,0.05663015614075973,86,157,0.24022346368715083,0.9000233045910044,429,True
clean2,binary,2,3,0.2,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,990,0.20008084074373483,143,847,0.1874180865006553,0.7035165723524657,1467,True
clean2,binary,2,3,0.2,0.8,4948,763,4185,1,0,0,4351,499,3852,0.653997378768021,0.11468627901631809,657,0.15099977016777752,143,514,0.2865731462925852,0.8000459664444955,870,True
clean2,binary,2,3,0.2,0.9,4948,763,4185,1,0,0,3868,305,3563,0.399737876802097,0.07885211995863495,368,0.09513960703205791,143,225,0.46885245901639344,0.8999482936918304,387,True
clean2,binary,2,3,0.3,0.7,4948,763,4185,1,0,0,4521,642,3879,0.8414154652686763,0.1420039814200398,1178,0.2605618226056182,232,946,0.3613707165109034,0.7000663570006636,1356,True
clean2,binary,2,3,0.3,0.8,4948,763,4185,1,0,0,3956,471,3485,0.617300131061599,0.11905965621840242,784,0.19817997977755308,232,552,0.49256900212314225,0.8000505561172901,791,True
clean2,binary,2,3,0.3,0.9,4948,763,4185,1,0,0,3517,332,3185,0.4351245085190039,0.09439863520045494,484,0.13761728746090418,232,252,0.6987951807228916,0.8999147000284333,352,True
clean2,binary,2,4,0.1,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,495,0.10004042037186742,80,415,0.10484927916120576,0.7780921584478577,1098,True
clean2,binary,2,4,0.1,0.8,4948,763,4185,1,0,0,4812,676,4136,0.8859764089121888,0.1404821280133001,446,0.09268495428096425,80,366,0.11834319526627218,0.8000831255195345,962,True
clean2,binary,2,4,0.1,0.9,4948,763,4185,1,0,0,4278,340,3938,0.4456094364351245,0.07947639083683965,248,0.057971014492753624,80,168,0.23529411764705882,0.8999532491818607,428,True
clean2,binary,2,4,0.2,0.7,4948,763,4185,1,0,0,4948,763,4185,1.0,0.15420371867421181,990,0.20008084074373483,147,843,0.1926605504587156,0.7051333872271625,1459,True
clean2,binary,2,4,0.2,0.8,4948,763,4185,1,0,0,4361,527,3834,0.690694626474443,0.12084384315523962,639,0.1465260261407934,147,492,0.27893738140417457,0.8000458610410456,872,True
clean2,binary,2,4,0.2,0.9,4948,763,4185,1,0,0,3877,327,3550,0.42857142857142855,0.08434356461181326,355,0.09156564353881867,147,208,0.44954128440366975,0.8999226205829249,388,True
clean2,binary,2,4,0.3,0.7,4948,763,4185,1,0,0,4510,632,3878,0.8283093053735255,0.1401330376940133,1177,0.26097560975609757,228,949,0.36075949367088606,0.7,1353,True
clean2,binary,2,4,0.3,0.8,4948,763,4185,1,0,0,3946,456,3490,0.5976408912188729,0.11556006082108464,789,0.19994931576279776,228,561,0.5,0.8000506842372023,789,True
clean2,binary,2,4,0.3,0.9,4948,763,4185,1,0,0,3508,336,3172,0.44036697247706424,0.09578107183580388,471,0.13426453819840364,228,243,0.6785714285714286,0.8999429874572406,351,True
dna,multiclass,3,0,0.1,0.7,2389,574,1240,1,2,2,1681,252,1172,0.43902439024390244,0.14991076740035694,130,0.07733491969066032,38,51,0.15079365079365079,0.7001784651992862,240,True
dna,multiclass,3,0,0.1,0.8,2389,574,1240,1,2,2,1471,150,1154,0.2613240418118467,0.10197144799456152,103,0.07002039428959891,32,33,0.21333333333333335,0.8001359619306594,139,True
dna,multiclass,3,0,0.1,0.9,2389,574,1240,1,2,2,1308,85,1133,0.1480836236933798,0.06498470948012232,75,0.05733944954128441,28,12,0.32941176470588235,0.8998470948012233,63,True
dna,multiclass,3,0,0.2,0.7,2389,574,1240,1,2,2,1594,257,1076,0.44773519163763065,0.16122961104140526,243,0.15244667503136763,84,81,0.32684824902723736,0.7001254705144291,226,True
dna,multiclass,3,0,0.2,0.8,2389,574,1240,1,2,2,1395,164,1049,0.2857142857142857,0.11756272401433691,201,0.14408602150537633,71,54,0.4329268292682927,0.8,132,True
dna,multiclass,3,0,0.2,0.9,2389,574,1240,1,2,2,1240,111,1020,0.19337979094076654,0.08951612903225807,151,0.1217741935483871,62,25,0.5585585585585585,0.9,61,True
dna,multiclass,3,0,0.3,0.7,2389,574,1240,1,2,2,1493,246,993,0.42857142857142855,0.16476892163429338,340,0.2277294038847957,109,115,0.44308943089430897,0.6999330207635633,214,True
dna,multiclass,3,0,0.3,0.8,2389,574,1240,1,2,2,1306,161,958,0.2804878048780488,0.12327718223583461,278,0.21286370597243492,92,80,0.5714285714285714,0.8001531393568146,123,True
dna,multiclass,3,0,0.3,0.9,2389,574,1240,1,2,2,1161,122,908,0.21254355400696864,0.10508182601205857,218,0.18776916451335057,93,30,0.7622950819672131,0.9000861326442722,53,True
dna,multiclass,3,1,0.1,0.7,2389,574,1240,1,2,2,1699,266,1164,0.4634146341463415,0.15656268393172454,127,0.07474985285462037,46,43,0.17293233082706766,0.6998234255444379,246,True
dna,multiclass,3,1,0.1,0.8,2389,574,1240,1,2,2,1486,157,1159,0.2735191637630662,0.10565275908479138,115,0.07738896366083446,42,38,0.267515923566879,0.8001345895020189,136,True
dna,multiclass,3,1,0.1,0.9,2389,574,1240,1,2,2,1321,95,1133,0.16550522648083624,0.07191521574564724,87,0.06585919757759273,39,12,0.4105263157894737,0.9000757002271007,66,True
dna,multiclass,3,1,0.2,0.7,2389,574,1240,1,2,2,1557,233,1090,0.4059233449477352,0.14964675658317278,253,0.16249197174052665,72,110,0.3090128755364807,0.7000642260757868,230,True
dna,multiclass,3,1,0.2,0.8,2389,574,1240,1,2,2,1362,164,1040,0.2857142857142857,0.12041116005873716,191,0.14023494860499267,65,60,0.39634146341463417,0.8002936857562408,135,True
dna,multiclass,3,1,0.2,0.9,2389,574,1240,1,2,2,1211,104,1005,0.18118466898954705,0.08587943848059455,144,0.11890999174236168,58,25,0.5576923076923077,0.9000825763831544,55,True
dna,multiclass,3,1,0.3,0.7,2389,574,1240,1,2,2,1499,239,1005,0.4163763066202091,0.15943962641761175,364,0.2428285523682455,109,135,0.4560669456066946,0.6997998665777185,216,True
dna,multiclass,3,1,0.3,0.8,2389,574,1240,1,2,2,1311,181,945,0.3153310104529617,0.13806254767353165,284,0.21662852784134248,105,75,0.580110497237569,0.8001525553012967,127,True
dna,multiclass,3,1,0.3,0.9,2389,574,1240,1,2,2,1166,132,912,0.22996515679442509,0.11320754716981132,233,0.1998284734133791,94,42,0.7121212121212122,0.8996569468267581,56,True
dna,multiclass,3,2,0.1,0.7,2389,574,1240,1,2,2,1657,245,1148,0.4268292682926829,0.14785757392878696,118,0.0712130356065178,33,44,0.1346938775510204,0.700060350030175,247,True
dna,multiclass,3,2,0.1,0.8,2389,574,1240,1,2,2,1450,166,1133,0.289198606271777,0.11448275862068966,97,0.06689655172413793,30,29,0.18072289156626506,0.8,132,True
dna,multiclass,3,2,0.1,0.9,2389,574,1240,1,2,2,1289,86,1123,0.14982578397212543,0.06671838634600466,76,0.05896043444530644,25,19,0.29069767441860467,0.899922420480993,57,True
dna,multiclass,3,2,0.2,0.7,2389,574,1240,1,2,2,1586,256,1074,0.445993031358885,0.1614123581336696,248,0.15636822194199243,86,80,0.3359375,0.699873896595208,236,True
dna,multiclass,3,2,0.2,0.8,2389,574,1240,1,2,2,1388,169,1044,0.29442508710801396,0.12175792507204611,194,0.13976945244956773,74,50,0.4378698224852071,0.7997118155619597,134,True
dna,multiclass,3,2,0.2,0.9,2389,574,1240,1,2,2,1233,106,1021,0.18466898954703834,0.08596918085969181,156,0.12652068126520682,65,27,0.6132075471698113,0.9002433090024331,58,True
dna,multiclass,3,2,0.3,0.7,2389,574,1240,1,2,2,1496,256,980,0.445993031358885,0.1711229946524064,351,0.23462566844919786,124,118,0.484375,0.6998663101604278,208,True
dna,multiclass,3,2,0.3,0.8,2389,574,1240,1,2,2,1309,187,937,0.32578397212543553,0.14285714285714285,291,0.22230710466004583,110,75,0.5882352941176471,0.7998472116119175,127,True
dna,multiclass,3,2,0.3,0.9,2389,574,1240,1,2,2,1163,140,888,0.24390243902439024,0.12037833190025796,230,0.19776440240756663,106,26,0.7571428571428571,0.9002579535683577,54,True
dna,multiclass,3,3,0.1,0.7,2389,574,1240,1,2,2,1697,249,1166,0.4337979094076655,0.14672952268709488,129,0.07601649970536241,37,40,0.14859437751004015,0.7000589275191514,249,True
dna,multiclass,3,3,0.1,0.8,2389,574,1240,1,2,2,1485,157,1153,0.2735191637630662,0.10572390572390572,102,0.06868686868686869,32,27,0.20382165605095542,0.8,144,True
dna,multiclass,3,3,0.1,0.9,2389,574,1240,1,2,2,1320,78,1143,0.13588850174216027,0.05909090909090909,87,0.0659090909090909,28,17,0.358974358974359,0.9,63,True
dna,multiclass,3,3,0.2,0.7,2389,574,1240,1,2,2,1576,250,1091,0.4355400696864111,0.15862944162436549,257,0.16307106598984772,80,99,0.32,0.6998730964467005,233,True
dna,multiclass,3,3,0.2,0.8,2389,574,1240,1,2,2,1379,177,1035,0.3083623693379791,0.12835387962291517,178,0.12907904278462654,69,43,0.3898305084745763,0.7998549673676577,130,True
dna,multiclass,3,3,0.2,0.9,2389,574,1240,1,2,2,1226,102,1024,0.17770034843205576,0.08319738988580751,155,0.1264274061990212,62,32,0.6078431372549019,0.899673735725938,58,True
dna,multiclass,3,3,0.3,0.7,2389,574,1240,1,2,2,1487,246,990,0.42857142857142855,0.16543375924680565,360,0.242098184263618,115,127,0.46747967479674796,0.7000672494956288,216,True
dna,multiclass,3,3,0.3,0.8,2389,574,1240,1,2,2,1301,181,935,0.3153310104529617,0.13912375096079937,279,0.21445042275172943,101,72,0.5580110497237569,0.8001537279016141,120,True
dna,multiclass,3,3,0.3,0.9,2389,574,1240,1,2,2,1157,134,883,0.23344947735191637,0.11581676750216076,221,0.19101123595505617,100,20,0.746268656716418,0.8997407087294728,57,True
dna,multiclass,3,4,0.1,0.7,2389,574,1240,1,2,2,1663,254,1165,0.4425087108013937,0.15273601924233313,130,0.07817197835237523,43,57,0.16929133858267717,0.6999398677089597,248,True
dna,multiclass,3,4,0.1,0.8,2389,574,1240,1,2,2,1455,166,1145,0.289198606271777,0.1140893470790378,107,0.07353951890034365,40,37,0.24096385542168675,0.8,138,True
dna,multiclass,3,4,0.1,0.9,2389,574,1240,1,2,2,1293,92,1119,0.1602787456445993,0.0711523588553751,78,0.060324825986078884,40,11,0.43478260869565216,0.9002320185614849,61,True
dna,multiclass,3,4,0.2,0.7,2389,574,1240,1,2,2,1579,243,1090,0.42334494773519166,0.1538948701709943,247,0.1564281190626979,79,93,0.32510288065843623,0.6998100063331222,228,True
dna,multiclass,3,4,0.2,0.8,2389,574,1240,1,2,2,1381,157,1059,0.2735191637630662,0.11368573497465605,200,0.14482259232440262,70,62,0.445859872611465,0.8001448225923244,129,True
dna,multiclass,3,4,0.2,0.9,2389,574,1240,1,2,2,1228,120,1013,0.20905923344947736,0.09771986970684039,140,0.11400651465798045,66,16,0.55,0.8998371335504886,57,True
dna,multiclass,3,4,0.3,0.7,2389,574,1240,1,2,2,1467,235,979,0.4094076655052265,0.1601908657123381,327,0.2229038854805726,104,116,0.4425531914893617,0.700068166325835,217,True
dna,multiclass,3,4,0.3,0.8,2389,574,1240,1,2,2,1284,181,932,0.3153310104529617,0.1409657320872274,264,0.205607476635514,102,69,0.56353591160221,0.7998442367601246,125,True
dna,multiclass,3,4,0.3,0.9,2389,574,1240,1,2,2,1141,126,898,0.21951219512195122,0.11042944785276074,215,0.18843120070113936,93,35,0.7380952380952381,0.9000876424189308,56,True
hypothyroid,binary,2,0,0.1,0.7,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,11,226,0.09734513274336283,0.8617200674536256,328,True
hypothyroid,binary,2,0,0.1,0.8,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,11,226,0.09734513274336283,0.8617200674536256,328,True
hypothyroid,binary,2,0,0.1,0.9,2372,113,2259,0,1,1,2271,85,2186,0.7522123893805309,0.03742844561867019,164,0.0722148833113166,11,153,0.12941176470588237,0.9000440334654337,227,True
hypothyroid,binary,2,0,0.2,0.7,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,474,0.19983136593591905,19,455,0.168141592920354,0.7685497470489039,549,True
hypothyroid,binary,2,0,0.2,0.8,2372,113,2259,0,1,1,2279,97,2182,0.8584070796460177,0.04256252742430891,397,0.17419921017990347,19,378,0.1958762886597938,0.7999122422114963,456,True
hypothyroid,binary,2,0,0.2,0.9,2372,113,2259,0,1,1,2026,53,1973,0.4690265486725664,0.026159921026653505,188,0.09279368213228036,19,169,0.3584905660377358,0.8998025666337611,203,True
hypothyroid,binary,2,0,0.3,0.7,2372,113,2259,0,1,1,2330,109,2221,0.9646017699115044,0.046781115879828326,674,0.2892703862660944,42,632,0.3853211009174312,0.7,699,True
hypothyroid,binary,2,0,0.3,0.8,2372,113,2259,0,1,1,2039,80,1959,0.7079646017699115,0.0392349190779794,412,0.2020598332515939,42,370,0.525,0.799901912702305,408,True
hypothyroid,binary,2,0,0.3,0.9,2372,113,2259,0,1,1,1812,56,1756,0.49557522123893805,0.03090507726269316,209,0.1153421633554084,42,167,0.75,0.9001103752759382,181,True
hypothyroid,binary,2,1,0.1,0.7,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,19,218,0.168141592920354,0.8684654300168634,312,True
hypothyroid,binary,2,1,0.1,0.8,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,19,218,0.168141592920354,0.8684654300168634,312,True
hypothyroid,binary,2,1,0.1,0.9,2372,113,2259,0,1,1,2289,90,2199,0.7964601769911505,0.039318479685452164,177,0.07732634338138926,19,158,0.2111111111111111,0.8999563128003495,229,True
hypothyroid,binary,2,1,0.2,0.7,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,474,0.19983136593591905,26,448,0.23008849557522124,0.774451939291737,535,True
hypothyroid,binary,2,1,0.2,0.8,2372,113,2259,0,1,1,2296,103,2193,0.911504424778761,0.04486062717770035,408,0.17770034843205576,26,382,0.2524271844660194,0.8000871080139372,459,True
hypothyroid,binary,2,1,0.2,0.9,2372,113,2259,0,1,1,2041,55,1986,0.48672566371681414,0.026947574718275354,201,0.0984811366976972,26,175,0.4727272727272727,0.9000489955903969,204,True
hypothyroid,binary,2,1,0.3,0.7,2372,113,2259,0,1,1,2307,106,2201,0.9380530973451328,0.045947117468573904,654,0.2834850455136541,34,620,0.32075471698113206,0.7000433463372345,692,True
hypothyroid,binary,2,1,0.3,0.8,2372,113,2259,0,1,1,2019,77,1942,0.6814159292035398,0.03813769192669639,395,0.19564140663694898,34,361,0.44155844155844154,0.7999009410599307,404,True
hypothyroid,binary,2,1,0.3,0.9,2372,113,2259,0,1,1,1794,54,1740,0.4778761061946903,0.030100334448160536,193,0.10758082497212931,34,159,0.6296296296296297,0.9002229654403567,179,True
hypothyroid,binary,2,2,0.1,0.7,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,11,226,0.09734513274336283,0.8617200674536256,328,True
hypothyroid,binary,2,2,0.1,0.8,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,11,226,0.09734513274336283,0.8617200674536256,328,True
hypothyroid,binary,2,2,0.1,0.9,2372,113,2259,0,1,1,2271,89,2182,0.7876106194690266,0.039189784236019376,160,0.07045354469396742,11,149,0.12359550561797752,0.9000440334654337,227,True
hypothyroid,binary,2,2,0.2,0.7,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,474,0.19983136593591905,33,441,0.2920353982300885,0.78035413153457,521,True
hypothyroid,binary,2,2,0.2,0.8,2372,113,2259,0,1,1,2314,105,2209,0.9292035398230089,0.045375972342264474,424,0.18323249783923942,33,391,0.3142857142857143,0.799913569576491,463,True
hypothyroid,binary,2,2,0.2,0.9,2372,113,2259,0,1,1,2057,62,1995,0.5486725663716814,0.030140982012639768,210,0.10209042294603791,33,177,0.532258064516129,0.8998541565386485,206,True
hypothyroid,binary,2,2,0.3,0.7,2372,113,2259,0,1,1,2293,105,2188,0.9292035398230089,0.045791539467945924,641,0.27954644570431747,29,612,0.2761904761904762,0.6999563890100305,688,True
hypothyroid,binary,2,2,0.3,0.8,2372,113,2259,0,1,1,2006,70,1936,0.6194690265486725,0.03489531405782652,389,0.19391824526420737,29,360,0.4142857142857143,0.8000997008973081,401,True
hypothyroid,binary,2,2,0.3,0.9,2372,113,2259,0,1,1,1783,46,1737,0.40707964601769914,0.025799214806505887,190,0.1065619742007852,29,161,0.6304347826086957,0.900168255748738,178,True
hypothyroid,binary,2,3,0.1,0.7,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,17,220,0.1504424778761062,0.866779089376054,316,True
hypothyroid,binary,2,3,0.1,0.8,2372,113,2259,0,1,1,2372,113,2259,1.0,0.047639123102866776,237,0.09991568296795952,17,220,0.1504424778761062,0.866779089376054,316,True
