combination,dataset_name,model_name,seed,mitigation,interaction
noise_imbalance,dna,LightGBM,4,class_weight,0.1826860818327397
all_three_excess_over_singles,dna,LightGBM,4,class_weight,0.1660333284224913
noise_imbalance,dna,LightGBM,4,none,0.23765526034604578
all_three_excess_over_singles,dna,LightGBM,4,none,0.26156967902593065
noise_imbalance,dna,LightGBM,4,random_oversample,0.15533516362350297
all_three_excess_over_singles,dna,LightGBM,4,random_oversample,0.15569391658186027
noise_imbalance,dna,LogisticRegression,0,class_weight,0.16129952149548488
all_three_excess_over_singles,dna,LogisticRegression,0,class_weight,0.13002192863289408
noise_imbalance,dna,LogisticRegression,0,none,0.20126810455022237
all_three_excess_over_singles,dna,LogisticRegression,0,none,0.1774826452318201
noise_imbalance,dna,LogisticRegression,0,random_oversample,0.14803760125089915
all_three_excess_over_singles,dna,LogisticRegression,0,random_oversample,0.11731417413502321
noise_imbalance,dna,LogisticRegression,1,class_weight,0.1444897148175911
all_three_excess_over_singles,dna,LogisticRegression,1,class_weight,0.06740491856860054
noise_imbalance,dna,LogisticRegression,1,none,0.1784869274843236
all_three_excess_over_singles,dna,LogisticRegression,1,none,0.11727101111372196
noise_imbalance,dna,LogisticRegression,1,random_oversample,0.12906542947318278
all_three_excess_over_singles,dna,LogisticRegression,1,random_oversample,0.035786543101496315
noise_imbalance,dna,LogisticRegression,2,class_weight,0.12873966842543416
all_three_excess_over_singles,dna,LogisticRegression,2,class_weight,0.07044603237961877
noise_imbalance,dna,LogisticRegression,2,none,0.16567754341966712
all_three_excess_over_singles,dna,LogisticRegression,2,none,0.15672137804609276
noise_imbalance,dna,LogisticRegression,2,random_oversample,0.1542389900803517
all_three_excess_over_singles,dna,LogisticRegression,2,random_oversample,0.08979433646720936
noise_imbalance,dna,LogisticRegression,3,class_weight,0.09091934709690641
all_three_excess_over_singles,dna,LogisticRegression,3,class_weight,0.1503898227800169
noise_imbalance,dna,LogisticRegression,3,none,0.16253204996865933
all_three_excess_over_singles,dna,LogisticRegression,3,none,0.2276521255918974
noise_imbalance,dna,LogisticRegression,3,random_oversample,0.0820089458604848
all_three_excess_over_singles,dna,LogisticRegression,3,random_oversample,0.10798975111649167
noise_imbalance,dna,LogisticRegression,4,class_weight,0.15194496499076904
all_three_excess_over_singles,dna,LogisticRegression,4,class_weight,0.11795381120711845
noise_imbalance,dna,LogisticRegression,4,none,0.206335899863908
all_three_excess_over_singles,dna,LogisticRegression,4,none,0.13057399748794252
noise_imbalance,dna,LogisticRegression,4,random_oversample,0.11751634350625872
all_three_excess_over_singles,dna,LogisticRegression,4,random_oversample,0.08714151962122751
noise_imbalance,dna,RandomForest,0,class_weight,0.3690928028254413
all_three_excess_over_singles,dna,RandomForest,0,class_weight,0.4549571512785173
noise_imbalance,dna,RandomForest,0,none,0.35404631116209795
all_three_excess_over_singles,dna,RandomForest,0,none,0.4401900008687173
noise_imbalance,dna,RandomForest,0,random_oversample,0.3154252718202014
all_three_excess_over_singles,dna,RandomForest,0,random_oversample,0.5136790272592658
noise_imbalance,dna,RandomForest,1,class_weight,0.4115118913291972
all_three_excess_over_singles,dna,RandomForest,1,class_weight,0.4602035194372943
noise_imbalance,dna,RandomForest,1,none,0.3788392849050203
all_three_excess_over_singles,dna,RandomForest,1,none,0.41407513797825424
noise_imbalance,dna,RandomForest,1,random_oversample,0.3616419106482805
all_three_excess_over_singles,dna,RandomForest,1,random_oversample,0.5126915429532273
noise_imbalance,dna,RandomForest,2,class_weight,0.3441573700710663
all_three_excess_over_singles,dna,RandomForest,2,class_weight,0.4105181546172242
noise_imbalance,dna,RandomForest,2,none,0.3826512437149413
all_three_excess_over_singles,dna,RandomForest,2,none,0.45333855993383443
noise_imbalance,dna,RandomForest,2,random_oversample,0.3617456520508966
all_three_excess_over_singles,dna,RandomForest,2,random_oversample,0.49339215410732207
noise_imbalance,dna,RandomForest,3,class_weight,0.40031611258160316
all_three_excess_over_singles,dna,RandomForest,3,class_weight,0.45362274801864877
noise_imbalance,dna,RandomForest,3,none,0.38396023251968747
all_three_excess_over_singles,dna,RandomForest,3,none,0.4456413366838824
noise_imbalance,dna,RandomForest,3,random_oversample,0.38468447993648575
all_three_excess_over_singles,dna,RandomForest,3,random_oversample,0.5629554629987584
noise_imbalance,dna,RandomForest,4,class_weight,0.31920346578944225
all_three_excess_over_singles,dna,RandomForest,4,class_weight,0.47215735867793407
noise_imbalance,dna,RandomForest,4,none,0.33934801318807106
all_three_excess_over_singles,dna,RandomForest,4,none,0.456218747985761
noise_imbalance,dna,RandomForest,4,random_oversample,0.2998629461455573
all_three_excess_over_singles,dna,RandomForest,4,random_oversample,0.47210083507617995
noise_imbalance,dna,XGBoost,0,class_weight,0.1349644979460296
all_three_excess_over_singles,dna,XGBoost,0,class_weight,0.1312420586414731
noise_imbalance,dna,XGBoost,0,none,0.30239352201241243
all_three_excess_over_singles,dna,XGBoost,0,none,0.3225087979521154
noise_imbalance,dna,XGBoost,0,random_oversample,0.15896186790869415
all_three_excess_over_singles,dna,XGBoost,0,random_oversample,0.16697148840404552
noise_imbalance,dna,XGBoost,1,class_weight,0.15427439012932265
all_three_excess_over_singles,dna,XGBoost,1,class_weight,0.15320168307953708
noise_imbalance,dna,XGBoost,1,none,0.2809848969547284
all_three_excess_over_singles,dna,XGBoost,1,none,0.3654014639196054
noise_imbalance,dna,XGBoost,1,random_oversample,0.16365654546417707
all_three_excess_over_singles,dna,XGBoost,1,random_oversample,0.18848608762380525
noise_imbalance,dna,XGBoost,2,class_weight,0.14633719466904582
all_three_excess_over_singles,dna,XGBoost,2,class_weight,0.18574711754866646
noise_imbalance,dna,XGBoost,2,none,0.3054730052369977
all_three_excess_over_singles,dna,XGBoost,2,none,0.3657413193861926
noise_imbalance,dna,XGBoost,2,random_oversample,0.15302787841591659
all_three_excess_over_singles,dna,XGBoost,2,random_oversample,0.194579061183224
noise_imbalance,dna,XGBoost,3,class_weight,0.11617037572864375
all_three_excess_over_singles,dna,XGBoost,3,class_weight,0.20596769446190277
noise_imbalance,dna,XGBoost,3,none,0.2652410758357915
all_three_excess_over_singles,dna,XGBoost,3,none,0.3728927669129468
noise_imbalance,dna,XGBoost,3,random_oversample,0.11230536633866273
all_three_excess_over_singles,dna,XGBoost,3,random_oversample,0.22295770598293407
noise_imbalance,dna,XGBoost,4,class_weight,0.1382565487426779
all_three_excess_over_singles,dna,XGBoost,4,class_weight,0.10344580498210532
noise_imbalance,dna,XGBoost,4,none,0.29498656042060256
all_three_excess_over_singles,dna,XGBoost,4,none,0.23976613892469656
noise_imbalance,dna,XGBoost,4,random_oversample,0.15479875639896
all_three_excess_over_singles,dna,XGBoost,4,random_oversample,0.12084901578543084
noise_imbalance,hypothyroid,LightGBM,0,class_weight,-0.0017939556730669493
all_three_excess_over_singles,hypothyroid,LightGBM,0,class_weight,-0.07209454654446301
noise_imbalance,hypothyroid,LightGBM,0,none,0.015475458900352401
all_three_excess_over_singles,hypothyroid,LightGBM,0,none,0.1173799927681689
noise_imbalance,hypothyroid,LightGBM,0,random_oversample,-0.006348134597039756
all_three_excess_over_singles,hypothyroid,LightGBM,0,random_oversample,-0.03406322776376147
noise_imbalance,hypothyroid,LightGBM,1,class_weight,-0.0028053593280393807
all_three_excess_over_singles,hypothyroid,LightGBM,1,class_weight,-0.04032661422405415
noise_imbalance,hypothyroid,LightGBM,1,none,-0.04989997518253053
all_three_excess_over_singles,hypothyroid,LightGBM,1,none,-0.03458474662473732
noise_imbalance,hypothyroid,LightGBM,1,random_oversample,0.0030904859407187013
all_three_excess_over_singles,hypothyroid,LightGBM,1,random_oversample,-0.00038988088354796613
noise_imbalance,hypothyroid,LightGBM,2,class_weight,-0.04527792145045506
all_three_excess_over_singles,hypothyroid,LightGBM,2,class_weight,-0.08226601060555894
noise_imbalance,hypothyroid,LightGBM,2,none,0.0016396674825537305
all_three_excess_over_singles,hypothyroid,LightGBM,2,none,-0.04393061209611382
noise_imbalance,hypothyroid,LightGBM,2,random_oversample,-0.03127482141557525
all_three_excess_over_singles,hypothyroid,LightGBM,2,random_oversample,-0.0775103724561117
noise_imbalance,hypothyroid,LightGBM,3,class_weight,-0.0025783730534961746
all_three_excess_over_singles,hypothyroid,LightGBM,3,class_weight,-0.05051906633702319
noise_imbalance,hypothyroid,LightGBM,3,none,-0.0009872889147160002
all_three_excess_over_singles,hypothyroid,LightGBM,3,none,-0.020784080978705988
noise_imbalance,hypothyroid,LightGBM,3,random_oversample,-0.018729403591820737
all_three_excess_over_singles,hypothyroid,LightGBM,3,random_oversample,-0.057443751394803955
noise_imbalance,hypothyroid,LightGBM,4,class_weight,-0.010336258154310718
all_three_excess_over_singles,hypothyroid,LightGBM,4,class_weight,-0.04364592321155236
noise_imbalance,hypothyroid,LightGBM,4,none,0.07226701477694575
all_three_excess_over_singles,hypothyroid,LightGBM,4,none,-0.0018751835086171509
noise_imbalance,hypothyroid,LightGBM,4,random_oversample,0.018462421723360323
all_three_excess_over_singles,hypothyroid,LightGBM,4,random_oversample,-0.021730012828981904
noise_imbalance,hypothyroid,LogisticRegression,0,class_weight,0.002310170339054507
all_three_excess_over_singles,hypothyroid,LogisticRegression,0,class_weight,-0.03460076170533177
noise_imbalance,hypothyroid,LogisticRegression,0,none,0.024984039300282868
all_three_excess_over_singles,hypothyroid,LogisticRegression,0,none,-0.07366097625499429
noise_imbalance,hypothyroid,LogisticRegression,0,random_oversample,-0.01860000291303404
all_three_excess_over_singles,hypothyroid,LogisticRegression,0,random_oversample,-0.05823030633628273
noise_imbalance,hypothyroid,LogisticRegression,1,class_weight,-0.008504392249605808
all_three_excess_over_singles,hypothyroid,LogisticRegression,1,class_weight,-0.03987480598225157
noise_imbalance,hypothyroid,LogisticRegression,1,none,-0.0008177195796755798
all_three_excess_over_singles,hypothyroid,LogisticRegression,1,none,-0.2080684218496311
noise_imbalance,hypothyroid,LogisticRegression,1,random_oversample,-0.004005794786037131
all_three_excess_over_singles,hypothyroid,LogisticRegression,1,random_oversample,-0.06468962639695347
noise_imbalance,hypothyroid,LogisticRegression,2,class_weight,-0.06035188850314899
all_three_excess_over_singles,hypothyroid,LogisticRegression,2,class_weight,-0.03298683902576727
noise_imbalance,hypothyroid,LogisticRegression,2,none,0.024373841931342677
all_three_excess_over_singles,hypothyroid,LogisticRegression,2,none,-0.04933907713107649
noise_imbalance,hypothyroid,LogisticRegression,2,random_oversample,-0.07607953619671842
all_three_excess_over_singles,hypothyroid,LogisticRegression,2,random_oversample,-0.045423075012850866
noise_imbalance,hypothyroid,LogisticRegression,3,class_weight,-0.03741906927566291
all_three_excess_over_singles,hypothyroid,LogisticRegression,3,class_weight,-0.06279617161817502
noise_imbalance,hypothyroid,LogisticRegression,3,none,0.08332550712264764
all_three_excess_over_singles,hypothyroid,LogisticRegression,3,none,-0.07991552215119468
noise_imbalance,hypothyroid,LogisticRegression,3,random_oversample,-0.026481945611522728
all_three_excess_over_singles,hypothyroid,LogisticRegression,3,random_oversample,-0.06725974329045953
noise_imbalance,hypothyroid,LogisticRegression,4,class_weight,-0.007453573496719212
all_three_excess_over_singles,hypothyroid,LogisticRegression,4,class_weight,-0.03794064193196961
noise_imbalance,hypothyroid,LogisticRegression,4,none,0.0003320192478819539
all_three_excess_over_singles,hypothyroid,LogisticRegression,4,none,-0.14917903310761782
noise_imbalance,hypothyroid,LogisticRegression,4,random_oversample,-0.005134960630732155
all_three_excess_over_singles,hypothyroid,LogisticRegression,4,random_oversample,-0.04930425921909709
noise_imbalance,hypothyroid,RandomForest,0,class_weight,0.0018741081057874753
all_three_excess_over_singles,hypothyroid,RandomForest,0,class_weight,0.11255285185650055
noise_imbalance,hypothyroid,RandomForest,0,none,0.03263118909134144
all_three_excess_over_singles,hypothyroid,RandomForest,0,none,0.11096566660982077
noise_imbalance,hypothyroid,RandomForest,0,random_oversample,-0.007580691837765774
all_three_excess_over_singles,hypothyroid,RandomForest,0,random_oversample,0.032032685735899236
noise_imbalance,hypothyroid,RandomForest,1,class_weight,-0.05830391913923605
all_three_excess_over_singles,hypothyroid,RandomForest,1,class_weight,-0.036519151362199076
noise_imbalance,hypothyroid,RandomForest,1,none,-0.057170415765540716
all_three_excess_over_singles,hypothyroid,RandomForest,1,none,-0.03258265923844361
noise_imbalance,hypothyroid,RandomForest,1,random_oversample,-0.05576001238698858
all_three_excess_over_singles,hypothyroid,RandomForest,1,random_oversample,-0.07512465389519674
noise_imbalance,hypothyroid,RandomForest,2,class_weight,-0.011293276945637643
all_three_excess_over_singles,hypothyroid,RandomForest,2,class_weight,-0.0435007847600859
noise_imbalance,hypothyroid,RandomForest,2,none,-0.0465784052088567
all_three_excess_over_singles,hypothyroid,RandomForest,2,none,-0.0704664622906398
noise_imbalance,hypothyroid,RandomForest,2,random_oversample,-0.05375594199976874
all_three_excess_over_singles,hypothyroid,RandomForest,2,random_oversample,-0.12753436663019524
noise_imbalance,hypothyroid,RandomForest,3,class_weight,-0.010979014278117538
all_three_excess_over_singles,hypothyroid,RandomForest,3,class_weight,0.06551409985244372
noise_imbalance,hypothyroid,RandomForest,3,none,-0.049483261598005535
all_three_excess_over_singles,hypothyroid,RandomForest,3,none,-0.05749671899311626
noise_imbalance,hypothyroid,RandomForest,3,random_oversample,-0.04266452206968263
all_three_excess_over_singles,hypothyroid,RandomForest,3,random_oversample,-0.18678582374138253
noise_imbalance,hypothyroid,RandomForest,4,class_weight,0.0819683261878773
all_three_excess_over_singles,hypothyroid,RandomForest,4,class_weight,0.026688357074657887
noise_imbalance,hypothyroid,RandomForest,4,none,-0.0035946730586712272
all_three_excess_over_singles,hypothyroid,RandomForest,4,none,-0.09477779792934182
noise_imbalance,hypothyroid,RandomForest,4,random_oversample,-0.021635322968745152
all_three_excess_over_singles,hypothyroid,RandomForest,4,random_oversample,-0.053564513364190436
noise_imbalance,hypothyroid,XGBoost,0,class_weight,9.769689882055399e-05
all_three_excess_over_singles,hypothyroid,XGBoost,0,class_weight,-0.020232638290682003
noise_imbalance,hypothyroid,XGBoost,0,none,0.019514524629672292
all_three_excess_over_singles,hypothyroid,XGBoost,0,none,0.0998709308781297
noise_imbalance,hypothyroid,XGBoost,0,random_oversample,0.01214272611663536
all_three_excess_over_singles,hypothyroid,XGBoost,0,random_oversample,-0.029012726392696808
noise_imbalance,hypothyroid,XGBoost,1,class_weight,0.01819643961106654
all_three_excess_over_singles,hypothyroid,XGBoost,1,class_weight,-0.08670013153832157
noise_imbalance,hypothyroid,XGBoost,1,none,0.044406332687505046
all_three_excess_over_singles,hypothyroid,XGBoost,1,none,-0.010690952036535806
noise_imbalance,hypothyroid,XGBoost,1,random_oversample,-0.017926266655734602
all_three_excess_over_singles,hypothyroid,XGBoost,1,random_oversample,-0.11824592185155669
