run_key,dataset_name,seed,setting_name,label_noise,missing_rate,imbalance_level,model_name,mitigation,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,observed_majority_class,desired_nonmajority,actual_nonmajority,imbalance_feasible,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
splice__seed2__noise_imbalance__RandomForest__none,splice,2,noise_imbalance,0.2,0.0,0.8,RandomForest,none,0.481,1392,478,2,278,278,True,0.5708908406524467,0.40470477021524137,0.3642451850075921,0.461138523839849,0.25796954427220115,0.1099476439790576
splice__seed2__noise_imbalance__RandomForest__class_weight,splice,2,noise_imbalance,0.2,0.0,0.8,RandomForest,class_weight,0.4928,1392,478,2,278,278,True,0.5746549560853199,0.40994037230948227,0.3734439300325472,0.4677541170831381,0.27230373674772274,0.1256544502617801
splice__seed2__noise_imbalance__RandomForest__random_oversample,splice,2,noise_imbalance,0.2,0.0,0.8,RandomForest,random_oversample,0.5335,1392,478,2,278,278,True,0.6537013801756587,0.519733493310064,0.5327363842704149,0.5951765459508611,0.4382372937329348,0.36649214659685864
splice__seed2__noise_imbalance__XGBoost__none,splice,2,noise_imbalance,0.2,0.0,0.8,XGBoost,none,0.4469,1392,478,2,278,278,True,0.7540777917189461,0.6598532967009805,0.6996830563722783,0.733287796558334,0.6071821306472386,0.5392670157068062
splice__seed2__noise_imbalance__XGBoost__class_weight,splice,2,noise_imbalance,0.2,0.0,0.8,XGBoost,class_weight,0.4534,1392,478,2,278,278,True,0.8644918444165621,0.8140165119592618,0.8416898761721677,0.8586171584371961,0.7822265749829433,0.8010471204188482
splice__seed2__noise_imbalance__XGBoost__random_oversample,splice,2,noise_imbalance,0.2,0.0,0.8,XGBoost,random_oversample,0.5837,1392,478,2,278,278,True,0.8393977415307403,0.7791852146934094,0.808856334720888,0.8311441681521846,0.7407663479118227,0.7382198952879581
splice__seed2__noise_imbalance__LightGBM__none,splice,2,noise_imbalance,0.2,0.0,0.8,LightGBM,none,0.4858,1392,478,2,278,278,True,0.7703889585947302,0.6815917684700407,0.7197515478586909,0.7515214045097438,0.6335680969306511,0.5968586387434555
splice__seed2__noise_imbalance__LightGBM__class_weight,splice,2,noise_imbalance,0.2,0.0,0.8,LightGBM,class_weight,0.6087,1392,478,2,278,278,True,0.8255959849435383,0.7591206759912655,0.790234867297479,0.8151356549352123,0.7191485267953495,0.7172774869109948
splice__seed2__noise_imbalance__LightGBM__random_oversample,splice,2,noise_imbalance,0.2,0.0,0.8,LightGBM,random_oversample,0.6222,1392,478,2,278,278,True,0.8092848180677541,0.7355384671320535,0.7710055142005224,0.7969922595756808,0.6945529845167816,0.6701570680628273
splice__seed2__all_three__LogisticRegression__none,splice,2,all_three,0.2,0.2,0.8,LogisticRegression,none,0.0319,1408,478,2,282,282,True,0.5683814303638645,0.4069182822419506,0.3689516425352541,0.4637757367088453,0.23722217380036573,0.16753926701570682
splice__seed2__all_three__LogisticRegression__class_weight,splice,2,all_three,0.2,0.2,0.8,LogisticRegression,class_weight,0.0331,1408,478,2,282,282,True,0.64366373902133,0.664807385065466,0.6343522529330906,0.6488159611112579,0.4685759652566535,0.7696335078534031
splice__seed2__all_three__LogisticRegression__random_oversample,splice,2,all_three,0.2,0.2,0.8,LogisticRegression,random_oversample,1.0446,1408,478,2,282,282,True,0.6210790464240903,0.6437706557570545,0.6133379024285882,0.6250300877215862,0.4332764676222446,0.7539267015706806
splice__seed2__all_three__RandomForest__none,splice,2,all_three,0.2,0.2,0.8,RandomForest,none,0.4466,1408,478,2,282,282,True,0.5232120451693852,0.3385416666666667,0.23892252458946742,0.3637528310029477,0.06587100007384092,0.0
splice__seed2__all_three__RandomForest__class_weight,splice,2,all_three,0.2,0.2,0.8,RandomForest,class_weight,0.4591,1408,478,2,282,282,True,0.5257214554579673,0.3420320680628272,0.24617490564361422,0.3692854773328353,0.08730289590792395,0.010471204188481676
splice__seed2__all_three__RandomForest__random_oversample,splice,2,all_three,0.2,0.2,0.8,RandomForest,random_oversample,0.5309,1408,478,2,282,282,True,0.5545796737766625,0.38208987783595116,0.32400027562762707,0.4290878330777879,0.21716394552438537,0.08376963350785341
splice__seed2__all_three__XGBoost__none,splice,2,all_three,0.2,0.2,0.8,XGBoost,none,0.4466,1408,478,2,282,282,True,0.6311166875784191,0.4892144805287874,0.4957764076845856,0.5650902972696139,0.3916899439820126,0.2513089005235602
splice__seed2__all_three__XGBoost__class_weight,splice,2,all_three,0.2,0.2,0.8,XGBoost,class_weight,0.4626,1408,478,2,282,282,True,0.7415307402760352,0.6434049645479761,0.6782446311858076,0.7170451283817585,0.5829716601235768,0.5287958115183246
splice__seed2__all_three__XGBoost__random_oversample,splice,2,all_three,0.2,0.2,0.8,XGBoost,random_oversample,0.5754,1408,478,2,282,282,True,0.7365119196988708,0.6363878034077783,0.673679132325624,0.7119898567621974,0.5759411496229684,0.4869109947643979
splice__seed2__all_three__LightGBM__none,splice,2,all_three,0.2,0.2,0.8,LightGBM,none,0.6188,1408,478,2,282,282,True,0.644918444165621,0.5073898342059336,0.520509649604088,0.5855406570966347,0.4189479676943007,0.25654450261780104
splice__seed2__all_three__LightGBM__class_weight,splice,2,all_three,0.2,0.2,0.8,LightGBM,class_weight,0.6292,1408,478,2,282,282,True,0.71267252195734,0.6051545335171274,0.6388443712894397,0.6827449962485238,0.5332799680636058,0.42408376963350786
splice__seed2__all_three__LightGBM__random_oversample,splice,2,all_three,0.2,0.2,0.8,LightGBM,random_oversample,0.8743,1408,478,2,282,282,True,0.6938519447929736,0.5771873234775864,0.6069979296066254,0.656601905177542,0.5028398475448894,0.387434554973822
splice__seed3__clean__LogisticRegression__none,splice,3,clean,0.0,0.0,natural,LogisticRegression,none,1.0506,2391,0,2,1150,1150,True,0.8368883312421581,0.8345815048772879,0.8292678077533816,0.8371196112645011,0.7370979866018994,0.8638743455497382
splice__seed3__clean__LogisticRegression__class_weight,splice,3,clean,0.0,0.0,natural,LogisticRegression,class_weight,1.0402,2391,0,2,1150,1150,True,0.8268506900878294,0.84776311851346,0.8233007261998776,0.8279073555988015,0.734752213816807,0.9057591623036649
splice__seed3__clean__LogisticRegression__random_oversample,splice,3,clean,0.0,0.0,natural,LogisticRegression,random_oversample,1.0517,2391,0,2,1150,1150,True,0.820577164366374,0.8399862523290419,0.8156817212761682,0.8219995347590658,0.725170723789591,0.8900523560209425
splice__seed3__clean__RandomForest__none,splice,3,clean,0.0,0.0,natural,RandomForest,none,0.4944,2391,0,2,1150,1150,True,0.9510664993726474,0.9451978262977295,0.945666609083744,0.9510652342253612,0.9203989353024625,0.9267015706806283
splice__seed3__clean__RandomForest__class_weight,splice,3,clean,0.0,0.0,natural,RandomForest,class_weight,0.4994,2391,0,2,1150,1150,True,0.9535759096612296,0.9468172218428307,0.9481833646828637,0.9535681469972389,0.9244131252272515,0.9319371727748691
splice__seed3__clean__RandomForest__random_oversample,splice,3,clean,0.0,0.0,natural,RandomForest,random_oversample,0.5397,2391,0,2,1150,1150,True,0.9498117942283564,0.9490747327397964,0.9457593469870044,0.9499957350179618,0.918928968198891,0.9424083769633508
splice__seed3__clean__XGBoost__none,splice,3,clean,0.0,0.0,natural,XGBoost,none,0.4034,2391,0,2,1150,1150,True,0.9636135508155583,0.9635444330627007,0.9605316322583395,0.9637218888784912,0.9411851266318709,0.9581151832460733
splice__seed3__clean__XGBoost__class_weight,splice,3,clean,0.0,0.0,natural,XGBoost,class_weight,0.3857,2391,0,2,1150,1150,True,0.9611041405269761,0.9628741748235831,0.9585761269375809,0.9612550358994728,0.9373347259871703,0.9633507853403142
splice__seed3__clean__XGBoost__random_oversample,splice,3,clean,0.0,0.0,natural,XGBoost,random_oversample,0.5469,2391,0,2,1150,1150,True,0.958594730238394,0.9584619048823466,0.9550611254589948,0.9587428716322347,0.9331084879239497,0.9581151832460733
splice__seed3__clean__LightGBM__none,splice,3,clean,0.0,0.0,natural,LightGBM,none,0.6945,2391,0,2,1150,1150,True,0.9636135508155583,0.9654154389137601,0.9610498666193347,0.9637270266384386,0.9413737190264565,0.9633507853403142
splice__seed3__clean__LightGBM__class_weight,splice,3,clean,0.0,0.0,natural,LightGBM,class_weight,0.6979,2391,0,2,1150,1150,True,0.9573400250941029,0.9604587158863849,0.954882208815477,0.9575306527798104,0.9315048099027067,0.9633507853403142
splice__seed3__clean__LightGBM__random_oversample,splice,3,clean,0.0,0.0,natural,LightGBM,random_oversample,0.818,2391,0,2,1150,1150,True,0.9598494353826851,0.963009069563531,0.9573949947365241,0.9600268181613266,0.9355353966709186,0.9685863874345549
splice__seed3__noise_only__LogisticRegression__none,splice,3,noise_only,0.2,0.0,natural,LogisticRegression,none,1.0313,2391,478,2,1277,1277,True,0.7804265997490589,0.7646533363263104,0.7655797570629085,0.7805297133560598,0.6424349039518947,0.7591623036649214
splice__seed3__noise_only__LogisticRegression__class_weight,splice,3,noise_only,0.2,0.0,natural,LogisticRegression,class_weight,1.0306,2391,478,2,1277,1277,True,0.739021329987453,0.7726923514682449,0.7357909151012599,0.7411925689777981,0.6157717824762614,0.8534031413612565
splice__seed3__noise_only__LogisticRegression__random_oversample,splice,3,noise_only,0.2,0.0,natural,LogisticRegression,random_oversample,1.0407,2391,478,2,1277,1277,True,0.7565872020075283,0.7933104328434967,0.7543953458223295,0.7580350963061655,0.6437309380331082,0.8743455497382199
splice__seed3__noise_only__RandomForest__none,splice,3,noise_only,0.2,0.0,natural,RandomForest,none,0.5258,2391,478,2,1277,1277,True,0.9084065244667503,0.8972779189957087,0.9006984925144937,0.9083535623389551,0.8504819165531421,0.8900523560209425
splice__seed3__noise_only__RandomForest__class_weight,splice,3,noise_only,0.2,0.0,natural,RandomForest,class_weight,0.5243,2391,478,2,1277,1277,True,0.9096612296110415,0.8943683290335634,0.9010075867859663,0.9091219621137454,0.852138399577966,0.8952879581151832
splice__seed3__noise_only__RandomForest__random_oversample,splice,3,noise_only,0.2,0.0,natural,RandomForest,random_oversample,0.5653,2391,478,2,1277,1277,True,0.9109159347553325,0.9045012425070188,0.9033510887108841,0.9110241983901929,0.8553466845238884,0.9057591623036649
splice__seed3__noise_only__XGBoost__none,splice,3,noise_only,0.2,0.0,natural,XGBoost,none,0.5644,2391,478,2,1277,1277,True,0.918444165621079,0.9093412499683841,0.9098031293828387,0.9184554322665647,0.8672565344441898,0.9109947643979057
splice__seed3__noise_only__XGBoost__class_weight,splice,3,noise_only,0.2,0.0,natural,XGBoost,class_weight,0.5828,2391,478,2,1277,1277,True,0.918444165621079,0.9121432139514885,0.9097842775144022,0.9186458994546137,0.8678444438341613,0.9162303664921466
splice__seed3__noise_only__XGBoost__random_oversample,splice,3,noise_only,0.2,0.0,natural,XGBoost,random_oversample,0.6163,2391,478,2,1277,1277,True,0.9272271016311167,0.9233832127711595,0.9197617197617198,0.9274875688928386,0.8823698484440041,0.9267015706806283
splice__seed3__noise_only__LightGBM__none,splice,3,noise_only,0.2,0.0,natural,LightGBM,none,0.6595,2391,478,2,1277,1277,True,0.9196988707653702,0.9110773610794952,0.9106415349344311,0.9197071358875805,0.869448728645993,0.9109947643979057
splice__seed3__noise_only__LightGBM__class_weight,splice,3,noise_only,0.2,0.0,natural,LightGBM,class_weight,0.6461,2391,478,2,1277,1277,True,0.917189460476788,0.9131727084756052,0.9089665761263331,0.9176222323806738,0.8664602637591513,0.900523560209424
splice__seed3__noise_only__LightGBM__random_oversample,splice,3,noise_only,0.2,0.0,natural,LightGBM,random_oversample,0.7134,2391,478,2,1277,1277,True,0.9234629861982434,0.919087658395933,0.9162995176574745,0.9236710068443985,0.8760869299692282,0.9162303664921466
splice__seed3__missing_only__LogisticRegression__none,splice,3,missing_only,0.0,0.2,natural,LogisticRegression,none,1.0553,2391,0,2,1150,1150,True,0.7603513174404015,0.7395229995531611,0.7417173657791659,0.759742341459299,0.6085087887755493,0.675392670157068
splice__seed3__missing_only__LogisticRegression__class_weight,splice,3,missing_only,0.0,0.2,natural,LogisticRegression,class_weight,1.0545,2391,0,2,1150,1150,True,0.7478042659974906,0.7567436831322558,0.7379386629796344,0.7503179712675317,0.608027525644152,0.7539267015706806
splice__seed3__missing_only__LogisticRegression__random_oversample,splice,3,missing_only,0.0,0.2,natural,LogisticRegression,random_oversample,1.0446,2391,0,2,1150,1150,True,0.7503136762860728,0.7583448995034187,0.739922730829421,0.7529162395956669,0.6117463059267508,0.7486910994764397
splice__seed3__missing_only__RandomForest__none,splice,3,missing_only,0.0,0.2,natural,RandomForest,none,0.5393,2391,0,2,1150,1150,True,0.8808030112923463,0.8562269730463448,0.8668999476977316,0.8792982445122014,0.8044222504226531,0.8534031413612565
splice__seed3__missing_only__RandomForest__class_weight,splice,3,missing_only,0.0,0.2,natural,RandomForest,class_weight,0.5152,2391,0,2,1150,1150,True,0.875784190715182,0.8483697496437935,0.8609421033753305,0.8735745052356904,0.7963439477983081,0.8638743455497382
splice__seed3__missing_only__RandomForest__random_oversample,splice,3,missing_only,0.0,0.2,natural,RandomForest,random_oversample,0.6277,2391,0,2,1150,1150,True,0.9021329987452948,0.8951231599514379,0.8916217607960751,0.9024396579549534,0.8417583533240922,0.8952879581151832
splice__seed3__missing_only__XGBoost__none,splice,3,missing_only,0.0,0.2,natural,XGBoost,none,0.4851,2391,0,2,1150,1150,True,0.9284818067754078,0.9270266880812067,0.9215465416825772,0.9286972596263263,0.8848641443309593,0.9528795811518325
splice__seed3__missing_only__XGBoost__class_weight,splice,3,missing_only,0.0,0.2,natural,XGBoost,class_weight,0.4899,2391,0,2,1150,1150,True,0.9259723964868256,0.9272782983871647,0.9190525081721889,0.9264256937619441,0.8816576656551532,0.9528795811518325
splice__seed3__missing_only__XGBoost__random_oversample,splice,3,missing_only,0.0,0.2,natural,XGBoost,random_oversample,0.512,2391,0,2,1150,1150,True,0.9247176913425345,0.9274222827140822,0.9178776601311269,0.925173113214244,0.8801073252703707,0.9633507853403142
splice__seed3__missing_only__LightGBM__none,splice,3,missing_only,0.0,0.2,natural,LightGBM,none,0.6919,2391,0,2,1150,1150,True,0.9297365119196989,0.9278136618863343,0.9232233834437017,0.9299490356514172,0.8866436581754499,0.9424083769633508
splice__seed3__missing_only__LightGBM__class_weight,splice,3,missing_only,0.0,0.2,natural,LightGBM,class_weight,0.6401,2391,0,2,1150,1150,True,0.9322459222082811,0.9322259318275709,0.9256086242592989,0.9326082506652159,0.8912436527260613,0.9476439790575916
splice__seed3__missing_only__LightGBM__random_oversample,splice,3,missing_only,0.0,0.2,natural,LightGBM,random_oversample,0.7671,2391,0,2,1150,1150,True,0.9222082810539524,0.9248537498629975,0.9154471875679974,0.9227377013071458,0.8760420126316261,0.9476439790575916
splice__seed3__imbalance_only__LogisticRegression__none,splice,3,imbalance_only,0.0,0.0,0.8,LogisticRegression,none,0.0371,1551,0,2,310,310,True,0.7515683814303639,0.6778749177985178,0.7128467438499809,0.738982447817486,0.5899029050443285,0.5863874345549738
splice__seed3__imbalance_only__LogisticRegression__class_weight,splice,3,imbalance_only,0.0,0.0,0.8,LogisticRegression,class_weight,0.0378,1551,0,2,310,310,True,0.821831869510665,0.8276943643506925,0.8138768997556977,0.8230218911857127,0.7187213352148916,0.8534031413612565
splice__seed3__imbalance_only__LogisticRegression__random_oversample,splice,3,imbalance_only,0.0,0.0,0.8,LogisticRegression,random_oversample,1.052,1551,0,2,310,310,True,0.8293601003764115,0.8362763835141767,0.8224550945974279,0.8303123161875879,0.7304655358695447,0.8691099476439791
splice__seed3__imbalance_only__RandomForest__none,splice,3,imbalance_only,0.0,0.0,0.8,RandomForest,none,0.4534,1551,0,2,310,310,True,0.7603513174404015,0.6678028650378126,0.704796021390849,0.735609492735623,0.625862352826734,0.6544502617801047
splice__seed3__imbalance_only__RandomForest__class_weight,splice,3,imbalance_only,0.0,0.0,0.8,RandomForest,class_weight,0.4534,1551,0,2,310,310,True,0.7553324968632371,0.6617802891384442,0.6983816915912388,0.7297586526405331,0.6172264075666611,0.6492146596858639
splice__seed3__imbalance_only__RandomForest__random_oversample,splice,3,imbalance_only,0.0,0.0,0.8,RandomForest,random_oversample,0.5177,1551,0,2,310,310,True,0.8619824341279799,0.8095769732571177,0.8446996101957392,0.8570541290156948,0.7811730781716612,0.7801047120418848
splice__seed3__imbalance_only__XGBoost__none,splice,3,imbalance_only,0.0,0.0,0.8,XGBoost,none,0.3472,1551,0,2,310,310,True,0.9573400250941029,0.9492599495409363,0.9535890021172438,0.9572044318243519,0.9304021451319713,0.9476439790575916
splice__seed3__imbalance_only__XGBoost__class_weight,splice,3,imbalance_only,0.0,0.0,0.8,XGBoost,class_weight,0.3711,1551,0,2,310,310,True,0.9611041405269761,0.9572793364443433,0.9559767316017317,0.9611525261125323,0.9368508171661327,0.9581151832460733
splice__seed3__imbalance_only__XGBoost__random_oversample,splice,3,imbalance_only,0.0,0.0,0.8,XGBoost,random_oversample,0.4435,1551,0,2,310,310,True,0.9573400250941029,0.9539420089620693,0.9525968979695355,0.9573590622679199,0.9307523517893639,0.9633507853403142
splice__seed3__imbalance_only__LightGBM__none,splice,3,imbalance_only,0.0,0.0,0.8,LightGBM,none,0.554,1551,0,2,310,310,True,0.9548306148055207,0.945778637731745,0.9509599595806493,0.9546668232472758,0.9262973496053265,0.9424083769633508
splice__seed3__imbalance_only__LightGBM__class_weight,splice,3,imbalance_only,0.0,0.0,0.8,LightGBM,class_weight,0.6769,1551,0,2,310,310,True,0.958594730238394,0.9547380723541661,0.9547108035932586,0.9585812840363405,0.9326522667909041,0.9581151832460733
splice__seed3__imbalance_only__LightGBM__random_oversample,splice,3,imbalance_only,0.0,0.0,0.8,LightGBM,random_oversample,0.6097,1551,0,2,310,310,True,0.9548306148055207,0.9485896913018186,0.9507151997420048,0.954740129231338,0.9263631528438859,0.9528795811518325
