combination,dataset_name,model_name,seed,label_noise,missing_rate,imbalance_level,metric,p_clean,actual_drop,expected_drop,interaction,bounded_interaction,relative_clean_interaction,pure_three_way_residual
noise_imbalance,analcatdata_authorship,RandomForest,0,0.2,0.0,0.8,macro_f1,0.9781076221300048,0.3595450662981402,0.048976192072930136,0.31056887422521007,0.31056887422521007,0.31115770217488437,
missing_imbalance,analcatdata_authorship,RandomForest,0,0.0,0.2,0.8,macro_f1,0.9781076221300048,0.1662630808736988,0.08306786838574653,0.08319521248795225,0.08319521248795225,0.08335294776169536,
all_three_excess_over_singles,analcatdata_authorship,RandomForest,0,0.2,0.2,0.8,macro_f1,0.9781076221300048,0.620176915866917,0.08630552250852852,0.5338713933583885,0.5338713933583885,0.5348835952370385,0.14716652341211234
noise_missing,analcatdata_authorship,ExtraTrees,0,0.2,0.2,natural,macro_f1,0.9813347661386876,0.0,0.020747511260014728,-0.020747511260014728,-0.020747511260014728,-0.02071985509903003,
noise_imbalance,analcatdata_authorship,ExtraTrees,0,0.2,0.0,0.8,macro_f1,0.9813347661386876,0.48125520674713473,0.033723890231226905,0.44753131651590783,0.44753131651590783,0.4469347631278824,
missing_imbalance,analcatdata_authorship,ExtraTrees,0,0.0,0.2,0.8,macro_f1,0.9813347661386876,0.21974378191963773,0.047994462133787885,0.17174931978584984,0.17174931978584984,0.17152038019027704,
all_three_excess_over_singles,analcatdata_authorship,ExtraTrees,0,0.2,0.2,0.8,macro_f1,0.9813347661386876,0.7296361379694712,0.05123293181251476,0.6784032061569565,0.6784032061569565,0.6774989035614847,0.07987008111521354
noise_missing,analcatdata_authorship,HistGradientBoosting,0,0.2,0.2,natural,macro_f1,0.965205655830656,0.04071931184709998,-0.004417010942439625,0.04513632278953961,0.04513632278953961,0.04581411253824344,
noise_imbalance,analcatdata_authorship,HistGradientBoosting,0,0.2,0.0,0.8,macro_f1,0.965205655830656,0.23925139678816165,-0.006443814848577589,0.24569521163673924,0.24569521163673924,0.2493846946398073,
missing_imbalance,analcatdata_authorship,HistGradientBoosting,0,0.0,0.2,0.8,macro_f1,0.965205655830656,0.089353513771388,0.014920455467592353,0.07443305830379565,0.07443305830379565,0.07555078258360072,
all_three_excess_over_singles,analcatdata_authorship,HistGradientBoosting,0,0.2,0.2,0.8,macro_f1,0.965205655830656,0.3936717325268212,0.002029814838287569,0.3916419176885336,0.3916419176885336,0.3975230099124114,0.026377324958459125
noise_missing,analcatdata_authorship,XGBoost,0,0.2,0.2,natural,macro_f1,0.966512019752098,0.04093729881638497,0.012519876030225974,0.028417422786158997,0.028417422786158997,0.028805956964721068,
noise_imbalance,analcatdata_authorship,XGBoost,0,0.2,0.0,0.8,macro_f1,0.966512019752098,0.3192359194280907,0.015648630596652002,0.3035872888314387,0.3035872888314387,0.3077380536201957,
missing_imbalance,analcatdata_authorship,XGBoost,0,0.0,0.2,0.8,macro_f1,0.966512019752098,0.15537622244608784,0.0383993696290148,0.11697685281707304,0.11697685281707304,0.11857620634614094,
all_three_excess_over_singles,analcatdata_authorship,XGBoost,0,0.2,0.2,0.8,macro_f1,0.966512019752098,0.42025927325676893,0.03328393812794639,0.38697533512882254,0.38697533512882254,0.39226621407620166,-0.062006229305848204
noise_missing,analcatdata_authorship,LightGBM,0,0.2,0.2,natural,macro_f1,0.966512019752098,0.05695020790980876,0.00980576590082849,0.04714444200898027,0.04714444200898027,0.047789019358149595,
noise_imbalance,analcatdata_authorship,LightGBM,0,0.2,0.0,0.8,macro_f1,0.966512019752098,0.32007393786910887,0.016262861746962454,0.3038110761221464,0.3038110761221464,0.30796490061873905,
missing_imbalance,analcatdata_authorship,LightGBM,0,0.0,0.2,0.8,macro_f1,0.966512019752098,0.11421708696044997,0.035071028349306865,0.0791460586111431,0.0791460586111431,0.08022817464609486,
all_three_excess_over_singles,analcatdata_authorship,LightGBM,0,0.2,0.2,0.8,macro_f1,0.966512019752098,0.39705562604915834,0.030569827998548904,0.36648579805060943,0.36648579805060943,0.3714965359902094,-0.06361577869166035
noise_missing,analcatdata_authorship,LogisticRegression,1,0.2,0.2,natural,macro_f1,1.0,0.19364055804661096,0.227720739687015,-0.03408018164040405,-0.03408018164040405,-0.03341194278470985,
noise_imbalance,analcatdata_authorship,LogisticRegression,1,0.2,0.0,0.8,macro_f1,1.0,0.3603050731197184,0.21278381735402618,0.1475212557656922,0.1475212557656922,0.14462868212322763,
missing_imbalance,analcatdata_authorship,LogisticRegression,1,0.0,0.2,0.8,macro_f1,1.0,0.05357548036144322,0.04570951789461841,0.007865962466824805,0.007865962466824805,0.00771172790865177,
all_three_excess_over_singles,analcatdata_authorship,LogisticRegression,1,0.2,0.2,0.8,macro_f1,1.0,0.39811614698369435,0.2431070374678298,0.15500910951586455,0.15500910951586455,0.1519697152116319,0.0337020729237516
noise_missing,analcatdata_authorship,LinearSVM,1,0.2,0.2,natural,macro_f1,1.0,0.10573034019441974,0.10953500584025022,-0.003804665645830485,-0.003804665645830485,-0.003730064358657338,
noise_imbalance,analcatdata_authorship,LinearSVM,1,0.2,0.0,0.8,macro_f1,1.0,0.41703572516807885,0.08956212021958798,0.32747360494849087,0.32747360494849087,0.32105255387106946,
missing_imbalance,analcatdata_authorship,LinearSVM,1,0.0,0.2,0.8,macro_f1,1.0,0.09795918395896741,0.049603568478512994,0.04835561548045442,0.04835561548045442,0.04740746615730825,
all_three_excess_over_singles,analcatdata_authorship,LinearSVM,1,0.2,0.2,0.8,macro_f1,1.0,0.39263977893059376,0.1243503472691756,0.26828943166141817,0.26828943166141817,0.2630288545700178,-0.10373512312169664
noise_missing,analcatdata_authorship,KNN,1,0.2,0.2,natural,macro_f1,1.0,0.11960757687536994,0.046517273037689155,0.07309030383768078,0.07309030383768078,0.07165716062517724,
noise_imbalance,analcatdata_authorship,KNN,1,0.2,0.0,0.8,macro_f1,1.0,0.26942300359116833,0.08687290075136023,0.1825501028398081,0.1825501028398081,0.1789706890586354,
missing_imbalance,analcatdata_authorship,KNN,1,0.0,0.2,0.8,macro_f1,1.0,0.26006942166363356,0.10113844251183102,0.15893097915180254,0.15893097915180254,0.15581468544294366,
all_three_excess_over_singles,analcatdata_authorship,KNN,1,0.2,0.2,0.8,macro_f1,1.0,0.42347816118307924,0.1172643081504402,0.30621385303263904,0.30621385303263904,0.30020965983592063,-0.10835753279665239
noise_missing,analcatdata_authorship,DecisionTree,1,0.2,0.2,natural,macro_f1,0.8991920355965299,0.18862701850080776,0.27983654234487054,-0.09120952384406278,-0.09120952384406278,-0.09922793095663665,
noise_imbalance,analcatdata_authorship,DecisionTree,1,0.2,0.0,0.8,macro_f1,0.8991920355965299,0.46884311440848264,0.2960788854444485,0.17276422896403415,0.17276422896403415,0.1879522692468881,
missing_imbalance,analcatdata_authorship,DecisionTree,1,0.0,0.2,0.8,macro_f1,0.8991920355965299,0.177935641080467,0.25404738786785797,-0.07611174678739097,-0.07611174678739097,-0.08280287887611708,
all_three_excess_over_singles,analcatdata_authorship,DecisionTree,1,0.2,0.2,0.8,macro_f1,0.8991920355965299,0.4981988264783208,0.4149814078285885,0.08321741864973231,0.08321741864973231,0.09053322420893968,0.0777744603171519
noise_missing,analcatdata_authorship,RandomForest,1,0.2,0.2,natural,macro_f1,0.9813637991439716,0.010409522426955031,0.029838946272661482,-0.01942942384570645,-0.01942942384570645,-0.01940296210260041,
noise_imbalance,analcatdata_authorship,RandomForest,1,0.2,0.0,0.8,macro_f1,0.9813637991439716,0.4337159779305766,0.08936793256979025,0.34434804536078634,0.34434804536078634,0.3438790633885073,
missing_imbalance,analcatdata_authorship,RandomForest,1,0.0,0.2,0.8,macro_f1,0.9813637991439716,0.16432697431302923,0.12571327681317157,0.03861369749985766,0.03861369749985766,0.03856110789392133,
all_three_excess_over_singles,analcatdata_authorship,RandomForest,1,0.2,0.2,0.8,macro_f1,0.9813637991439716,0.6050569277040698,0.12246007782781165,0.48259684987625817,0.48259684987625817,0.4819395810881241,0.11906453086132063
noise_missing,analcatdata_authorship,ExtraTrees,1,0.2,0.2,natural,macro_f1,0.9844662309368192,0.019453010431982776,-0.003928705007785638,0.023381715439768413,0.023381715439768413,0.02327775162531982,
noise_imbalance,analcatdata_authorship,ExtraTrees,1,0.2,0.0,0.8,macro_f1,0.9844662309368192,0.5574012516156729,0.0852181327622894,0.4721831188533835,0.4721831188533835,0.4700836168608677,
missing_imbalance,analcatdata_authorship,ExtraTrees,1,0.0,0.2,0.8,macro_f1,0.9844662309368192,0.2453001764832472,0.11235696588086541,0.1329432106023818,0.1329432106023818,0.132352095578556,
all_three_excess_over_singles,analcatdata_authorship,ExtraTrees,1,0.2,0.2,0.8,macro_f1,0.9844662309368192,0.6831431175140616,0.09682319681768459,0.5863199206963771,0.5863199206963771,0.5837129239770895,-0.04218812419915663
noise_missing,analcatdata_authorship,HistGradientBoosting,1,0.2,0.2,natural,macro_f1,0.9735707698202531,0.029332567133485532,0.06127497352658462,-0.03194240639309909,-0.03194240639309909,-0.03214910035938133,
noise_imbalance,analcatdata_authorship,HistGradientBoosting,1,0.2,0.0,0.8,macro_f1,0.9735707698202531,0.3257995923837613,0.07502712602447181,0.2507724663592895,0.2507724663592895,0.2523951730229108,
missing_imbalance,analcatdata_authorship,HistGradientBoosting,1,0.0,0.2,0.8,macro_f1,0.9735707698202531,0.1778696063174975,0.05253633426502624,0.12533327205247125,0.12533327205247125,0.1261442826816909,
all_three_excess_over_singles,analcatdata_authorship,HistGradientBoosting,1,0.2,0.2,0.8,macro_f1,0.9735707698202531,0.3820160568896034,0.09441921690804134,0.28759683998156205,0.28759683998156205,0.28945783100441974,-0.056566492037099625
noise_missing,analcatdata_authorship,XGBoost,1,0.2,0.2,natural,macro_f1,0.9793570929419986,0.012073909137075622,0.04571899561995396,-0.03364508648287834,-0.03364508648287834,-0.03366673106189787,
noise_imbalance,analcatdata_authorship,XGBoost,1,0.2,0.0,0.8,macro_f1,0.9793570929419986,0.3699593641412846,0.07071129942648757,0.29924806471479704,0.29924806471479704,0.2994405771753151,
missing_imbalance,analcatdata_authorship,XGBoost,1,0.0,0.2,0.8,macro_f1,0.9793570929419986,0.16457448424634635,0.07534913181716352,0.08922535242918284,0.08922535242918284,0.08928275294120654,
all_three_excess_over_singles,analcatdata_authorship,XGBoost,1,0.2,0.2,0.8,macro_f1,0.9793570929419986,0.4348754028444908,0.09588971343180253,0.33898568941268825,0.33898568941268825,0.3392037659078911,-0.01584264124841328
noise_missing,analcatdata_authorship,LightGBM,1,0.2,0.2,natural,macro_f1,0.9735707698202531,0.018678890363156397,0.04772008449252829,-0.029041194129371894,-0.029041194129371894,-0.02922911483660669,
noise_imbalance,analcatdata_authorship,LightGBM,1,0.2,0.0,0.8,macro_f1,0.9735707698202531,0.3331528919420401,0.027146845997193525,0.3060060459448466,0.3060060459448466,0.3079861598587548,
missing_imbalance,analcatdata_authorship,LightGBM,1,0.0,0.2,0.8,macro_f1,0.9735707698202531,0.13729177104125445,0.01821094327180428,0.11908082776945017,0.11908082776945017,0.11985137987804641,
all_three_excess_over_singles,analcatdata_authorship,LightGBM,1,0.2,0.2,0.8,macro_f1,0.9735707698202531,0.37931766319568405,0.04653893688076305,0.332778726314921,0.332778726314921,0.33493208176315814,-0.06326695327000387
noise_missing,analcatdata_authorship,LogisticRegression,2,0.2,0.2,natural,macro_f1,1.0,0.16272478929359246,0.17501548751742824,-0.012290698223835772,-0.012290698223835772,-0.012049704141015463,
noise_imbalance,analcatdata_authorship,LogisticRegression,2,0.2,0.0,0.8,macro_f1,1.0,0.3618643906974979,0.17058945319650864,0.19127493750098923,0.19127493750098923,0.18752444853038158,
missing_imbalance,analcatdata_authorship,LogisticRegression,2,0.0,0.2,0.8,macro_f1,1.0,0.050239026132622766,0.017448188895585637,0.03279083723703713,0.03279083723703713,0.03214787964415405,
all_three_excess_over_singles,analcatdata_authorship,LogisticRegression,2,0.2,0.2,0.8,macro_f1,1.0,0.3928069946376582,0.18152656480476126,0.21128042983289697,0.21128042983289697,0.20713767630676172,-0.0004946466812936201
noise_missing,analcatdata_authorship,LinearSVM,2,0.2,0.2,natural,macro_f1,0.9792901986783824,0.06035176308909285,0.03289974614399305,0.0274520169450998,0.0274520169450998,0.02747151626365058,
noise_imbalance,analcatdata_authorship,LinearSVM,2,0.2,0.0,0.8,macro_f1,0.9792901986783824,0.36253734369023327,0.01305574801542686,0.3494815956748064,0.3494815956748064,0.3497298343734538,
missing_imbalance,analcatdata_authorship,LinearSVM,2,0.0,0.2,0.8,macro_f1,0.9792901986783824,0.0682549977159892,-0.0123375468755057,0.0805925445914949,0.0805925445914949,0.08064978991896755,
all_three_excess_over_singles,analcatdata_authorship,LinearSVM,2,0.2,0.2,0.8,macro_f1,0.9792901986783824,0.4206188983207335,0.016808973641957103,0.4038099246787764,0.4038099246787764,0.40409675308817977,-0.0537162325326247
noise_missing,analcatdata_authorship,KNN,2,0.2,0.2,natural,macro_f1,0.9967465246968352,0.16597112362731659,0.018621005549728675,0.1473501180775879,0.1473501180775879,0.1449231588192775,
noise_imbalance,analcatdata_authorship,KNN,2,0.2,0.0,0.8,macro_f1,0.9967465246968352,0.2540169083633099,0.0672749440649999,0.18674196429831003,0.18674196429831003,0.18366619384707625,
missing_imbalance,analcatdata_authorship,KNN,2,0.0,0.2,0.8,macro_f1,0.9967465246968352,0.1701927967346566,0.05789168766898645,0.11230110906567015,0.11230110906567015,0.11045143144123865,
all_three_excess_over_singles,analcatdata_authorship,KNN,2,0.2,0.2,0.8,macro_f1,0.9967465246968352,0.543938390545406,0.07189381864185751,0.47204457190354854,0.47204457190354854,0.4642696684351085,0.025651380461980455
noise_missing,analcatdata_authorship,DecisionTree,2,0.2,0.2,natural,macro_f1,0.9367969135464064,0.294619042397947,0.4209563716068475,-0.1263373292089005,-0.1263373292089005,-0.13204194894465754,
noise_imbalance,analcatdata_authorship,DecisionTree,2,0.2,0.0,0.8,macro_f1,0.9367969135464064,0.3266436568414255,0.474065633941107,-0.14742197709968152,-0.14742197709968152,-0.15407865035146906,
missing_imbalance,analcatdata_authorship,DecisionTree,2,0.0,0.2,0.8,macro_f1,0.9367969135464064,0.16476294705311634,0.25814447234628757,-0.09338152529317123,-0.09338152529317123,-0.09759806283973976,
all_three_excess_over_singles,analcatdata_authorship,DecisionTree,2,0.2,0.2,0.8,macro_f1,0.9367969135464064,0.411467612431209,0.576583238947121,-0.16511562651591205,-0.16511562651591205,-0.17257123656879736,0.2020252050858412
noise_missing,analcatdata_authorship,RandomForest,2,0.2,0.2,natural,macro_f1,0.978035953893658,0.0371043294740796,0.013464638410803365,0.023639691063276236,0.023639691063276236,0.02368621187548427,
noise_imbalance,analcatdata_authorship,RandomForest,2,0.2,0.0,0.8,macro_f1,0.978035953893658,0.40966163695376734,0.09957088925429702,0.3100907476994703,0.3100907476994703,0.310700978747015,
missing_imbalance,analcatdata_authorship,RandomForest,2,0.0,0.2,0.8,macro_f1,0.978035953893658,0.22452188312012278,0.11567780576178144,0.10884407735834134,0.10884407735834134,0.10905827283446624,
all_three_excess_over_singles,analcatdata_authorship,RandomForest,2,0.2,0.2,0.8,macro_f1,0.978035953893658,0.5568107085061149,0.11435666671344091,0.442454041792674,0.442454041792674,0.4433247520457745,-0.00012047432841388872
noise_missing,analcatdata_authorship,ExtraTrees,2,0.2,0.2,natural,macro_f1,0.9825821836937608,0.03718538114895942,0.004545981014178246,0.03263940013478117,0.03263940013478117,0.0325553362763036,
noise_imbalance,analcatdata_authorship,ExtraTrees,2,0.2,0.0,0.8,macro_f1,0.9825821836937608,0.5005716016831788,0.12058325380278323,0.3799883478803956,0.3799883478803956,0.3790096752771175,
missing_imbalance,analcatdata_authorship,ExtraTrees,2,0.0,0.2,0.8,macro_f1,0.9825821836937608,0.27469114557482,0.11867905331343698,0.15601209226138302,0.15601209226138302,0.1556102779391071,
all_three_excess_over_singles,analcatdata_authorship,ExtraTrees,2,0.2,0.2,0.8,macro_f1,0.9825821836937608,0.6104681057701313,0.12190414406519923,0.4885639617049321,0.4885639617049321,0.487305649004196,-0.08007587857162768
noise_missing,analcatdata_authorship,HistGradientBoosting,2,0.2,0.2,natural,macro_f1,0.9858350803633822,0.07663044656025819,0.0021035511480994584,0.07452689541215873,0.07452689541215873,0.07409454777142402,
noise_imbalance,analcatdata_authorship,HistGradientBoosting,2,0.2,0.0,0.8,macro_f1,0.9858350803633822,0.3076137237076858,0.05976435445066197,0.24784936925702383,0.24784936925702383,0.24641153812957314,
missing_imbalance,analcatdata_authorship,HistGradientBoosting,2,0.0,0.2,0.8,macro_f1,0.9858350803633822,0.11634900675881144,0.042326744620044154,0.07402226213876728,0.07402226213876728,0.07359284199157674,
all_three_excess_over_singles,analcatdata_authorship,HistGradientBoosting,2,0.2,0.2,0.8,macro_f1,0.9858350803633822,0.4708276399968152,0.05209732510940279,0.4187303148874124,0.4187303148874124,0.4163011641392901,0.022331788079462567
noise_missing,analcatdata_authorship,XGBoost,2,0.2,0.2,natural,macro_f1,0.9826092963614969,0.02062203602341206,0.020902816513824085,-0.0002807804904120248,-0.0002807804904120248,-0.000280049757598485,
noise_imbalance,analcatdata_authorship,XGBoost,2,0.2,0.0,0.8,macro_f1,0.9826092963614969,0.3371490349637355,0.2296943185576169,0.10745471640611859,0.10745471640611859,0.10717506489923384,
missing_imbalance,analcatdata_authorship,XGBoost,2,0.0,0.2,0.8,macro_f1,0.9826092963614969,0.1498776644487284,0.20265974330544723,-0.05278207885671882,-0.05278207885671882,-0.05264471319811893,
all_three_excess_over_singles,analcatdata_authorship,XGBoost,2,0.2,0.2,0.8,macro_f1,0.9826092963614969,0.4765819903341909,0.2266284391884441,0.2499535511457468,0.2499535511457468,0.24930304561591113,0.19556169408675905
noise_missing,analcatdata_authorship,LightGBM,2,0.2,0.2,natural,macro_f1,0.9858350803633822,0.0379506267177846,0.002379640447318976,0.03557098627046562,0.03557098627046562,0.03536463080768146,
noise_imbalance,analcatdata_authorship,LightGBM,2,0.2,0.0,0.8,macro_f1,0.9858350803633822,0.3212624668860493,0.1955379459962685,0.1257245208897808,0.1257245208897808,0.12499516406244232,
missing_imbalance,analcatdata_authorship,LightGBM,2,0.0,0.2,0.8,macro_f1,0.9858350803633822,0.10590464820976087,0.18432954263382462,-0.07842489442406375,-0.07842489442406375,-0.07796993359560582,
all_three_excess_over_singles,analcatdata_authorship,LightGBM,2,0.2,0.2,0.8,macro_f1,0.9858350803633822,0.4251921693528241,0.19112356453870605,0.23406860481411806,0.23406860481411806,0.232710719066942,0.15119799207793538
noise_missing,analcatdata_authorship,LogisticRegression,3,0.2,0.2,natural,macro_f1,0.993488922712667,0.16633653252120806,0.18635966123351533,-0.02002312871230727,-0.02002312871230727,-0.019756633016485375,
noise_imbalance,analcatdata_authorship,LogisticRegression,3,0.2,0.0,0.8,macro_f1,0.993488922712667,0.48469403570334757,0.19097822098618356,0.293715814717164,0.293715814717164,0.28980663541049384,
missing_imbalance,analcatdata_authorship,LogisticRegression,3,0.0,0.2,0.8,macro_f1,0.993488922712667,0.06551876913399413,0.004618559752668228,0.0609002093813259,0.0609002093813259,0.060089664540508896,
all_three_excess_over_singles,analcatdata_authorship,LogisticRegression,3,0.2,0.2,0.8,macro_f1,0.993488922712667,0.4735340456005318,0.19097822098618356,0.28255582461434825,0.28255582461434825,0.27879517800556697,-0.05203707077183439
noise_missing,analcatdata_authorship,LinearSVM,3,0.2,0.2,natural,macro_f1,0.9858095673313064,0.030277718174269053,0.04940210931297828,-0.01912439113870923,-0.01912439113870923,-0.019013928441197453,
noise_imbalance,analcatdata_authorship,LinearSVM,3,0.2,0.0,0.8,macro_f1,0.9858095673313064,0.49058709459711924,0.04954657259436335,0.4410405220027559,0.4410405220027559,0.4384930670056754,
missing_imbalance,analcatdata_authorship,LinearSVM,3,0.0,0.2,0.8,macro_f1,0.9858095673313064,0.01743031712730847,0.019345671633180683,-0.0019153545058722132,-0.0019153545058722132,-0.0019042913967841683,
all_three_excess_over_singles,analcatdata_authorship,LinearSVM,3,0.2,0.2,0.8,macro_f1,0.9858095673313064,0.5077408387146538,0.059147176770261156,0.44859366194439265,0.44859366194439265,0.44600257992637404,0.028592885586218197
noise_missing,analcatdata_authorship,KNN,3,0.2,0.2,natural,macro_f1,0.9902395740905058,0.0665394468256506,0.04047426467602522,0.026065182149625388,0.026065182149625388,0.02580099099076696,
noise_imbalance,analcatdata_authorship,KNN,3,0.2,0.0,0.8,macro_f1,0.9902395740905058,0.5806642535776854,0.09368397419479679,0.48698027938288857,0.48698027938288857,0.4820443505406182,
missing_imbalance,analcatdata_authorship,KNN,3,0.0,0.2,0.8,macro_f1,0.9902395740905058,0.38336985261701073,0.06500015522492797,0.31836969739208276,0.31836969739208276,0.31514276965313237,
all_three_excess_over_singles,analcatdata_authorship,KNN,3,0.2,0.2,0.8,macro_f1,0.9902395740905058,0.468314181475458,0.09957919704787499,0.368734984427583,0.368734984427583,0.364997564819757,-0.4626801744970137
noise_missing,analcatdata_authorship,DecisionTree,3,0.2,0.2,natural,macro_f1,0.9107934546253088,0.2268512385536119,0.26060573044217994,-0.03375449188856805,-0.03375449188856805,-0.03626421277549264,
noise_imbalance,analcatdata_authorship,DecisionTree,3,0.2,0.0,0.8,macro_f1,0.9107934546253088,0.4369412317536383,0.4034771141462311,0.033464117607407196,0.033464117607407196,0.035952248526369565,
missing_imbalance,analcatdata_authorship,DecisionTree,3,0.0,0.2,0.8,macro_f1,0.9107934546253088,0.19753447046269057,0.25284562967667057,-0.05531115921398,-0.05531115921398,-0.05942366584028626,
all_three_excess_over_singles,analcatdata_authorship,DecisionTree,3,0.2,0.2,0.8,macro_f1,0.9107934546253088,0.4376236628936664,0.4584642371325408,-0.02084057423887442,-0.02084057423887442,-0.022390116878576248,0.03476095925626643
noise_missing,analcatdata_authorship,RandomForest,3,0.2,0.2,natural,macro_f1,0.9779854207655932,0.005625795589519256,-0.010938305597837261,0.016564101187356517,0.016564101187356517,0.01659753824324363,
noise_imbalance,analcatdata_authorship,RandomForest,3,0.2,0.0,0.8,macro_f1,0.9779854207655932,0.6304642775751588,0.024205785775347932,0.6062584917998108,0.6062584917998108,0.6074823130529567,
missing_imbalance,analcatdata_authorship,RandomForest,3,0.0,0.2,0.8,macro_f1,0.9779854207655932,0.2140332240699282,0.044289881889567284,0.1697433421803609,0.1697433421803609,0.1700859938917186,
all_three_excess_over_singles,analcatdata_authorship,RandomForest,3,0.2,0.2,0.8,macro_f1,0.9779854207655932,0.6038251647628807,0.028778681033538978,0.5750464837293418,0.5750464837293418,0.5762072989885978,-0.21751945143818652
noise_missing,analcatdata_authorship,ExtraTrees,3,0.2,0.2,natural,macro_f1,0.9793255988908164,-0.003226681280511401,0.0026803562504462697,-0.005907037530957671,-0.005907037530957671,-0.005911023932053858,
noise_imbalance,analcatdata_authorship,ExtraTrees,3,0.2,0.0,0.8,macro_f1,0.9793255988908164,0.7239651727605979,0.035954151358582265,0.6880110214020156,0.6880110214020156,0.6884753299281647,
missing_imbalance,analcatdata_authorship,ExtraTrees,3,0.0,0.2,0.8,macro_f1,0.9793255988908164,0.30018121386407837,0.035954151358582265,0.2642270625054961,0.2642270625054961,0.2644053777855488,
all_three_excess_over_singles,analcatdata_authorship,ExtraTrees,3,0.2,0.2,0.8,macro_f1,0.9793255988908164,0.6818381246792042,0.0372943294838054,0.6445437951953988,0.6445437951953988,0.6449787695930123,-0.30178725118115524
noise_missing,analcatdata_authorship,HistGradientBoosting,3,0.2,0.2,natural,macro_f1,0.9825821836937608,0.0208535400263844,0.02387219754210923,-0.003018657515724832,-0.003018657515724832,-0.0030108828630919324,
noise_imbalance,analcatdata_authorship,HistGradientBoosting,3,0.2,0.0,0.8,macro_f1,0.9825821836937608,0.5433688536507365,0.03802296936711247,0.505345884283624,0.505345884283624,0.5040443491842282,
missing_imbalance,analcatdata_authorship,HistGradientBoosting,3,0.0,0.2,0.8,macro_f1,0.9825821836937608,0.07264005097028603,0.02334429768133839,0.04929575328894764,0.04929575328894764,0.04916879044003145,
all_three_excess_over_singles,analcatdata_authorship,HistGradientBoosting,3,0.2,0.2,0.8,macro_f1,0.9825821836937608,0.4447094905515585,0.042619732295280044,0.40208975825627846,0.40208975825627846,0.4010541627369443,-0.14953322180056838
noise_missing,analcatdata_authorship,XGBoost,3,0.2,0.2,natural,macro_f1,0.9858350803633822,0.012498114224644197,0.021465830097234684,-0.008967715872590487,-0.008967715872590487,-0.008915692092734212,
noise_imbalance,analcatdata_authorship,XGBoost,3,0.2,0.0,0.8,macro_f1,0.9858350803633822,0.5432254556885402,0.05954275614373816,0.48368269954480203,0.48368269954480203,0.48087674509230677,
missing_imbalance,analcatdata_authorship,XGBoost,3,0.0,0.2,0.8,macro_f1,0.9858350803633822,0.15679679518845313,0.07200795779158375,0.08478883739686938,0.08478883739686938,0.08429695787329008,
all_three_excess_over_singles,analcatdata_authorship,XGBoost,3,0.2,0.2,0.8,macro_f1,0.9858350803633822,0.5160911589310413,0.0765082720162783,0.439582886914763,0.439582886914763,0.43703276560602067,-0.11992093415431793
noise_missing,analcatdata_authorship,LightGBM,3,0.2,0.2,natural,macro_f1,0.9710772886290832,0.0023604602947439046,0.01184783440808912,-0.009487374113345215,-0.009487374113345215,-0.009572789349727419,
noise_imbalance,analcatdata_authorship,LightGBM,3,0.2,0.0,0.8,macro_f1,0.9710772886290832,0.5180178463637981,0.0149082565955857,0.5031095897682124,0.5031095897682124,0.5076391070005685,
missing_imbalance,analcatdata_authorship,LightGBM,3,0.0,0.2,0.8,macro_f1,0.9710772886290832,0.06030257007033757,0.004795387205076551,0.05550718286526102,0.05550718286526102,0.05600691641520899,
all_three_excess_over_singles,analcatdata_authorship,LightGBM,3,0.2,0.2,0.8,macro_f1,0.9710772886290832,0.4653264412360071,0.015775739104375686,0.4495507021316314,0.4495507021316314,0.45359802639961266,-0.09957869638849681
noise_missing,analcatdata_authorship,LogisticRegression,4,0.2,0.2,natural,macro_f1,1.0,0.1707640751864956,0.16020683956078763,0.010557235625707984,0.010557235625707984,0.010350231005596061,
noise_imbalance,analcatdata_authorship,LogisticRegression,4,0.2,0.0,0.8,macro_f1,1.0,0.2720293826102389,0.1634603148639524,0.1085690677462865,0.1085690677462865,0.10644026249635931,
missing_imbalance,analcatdata_authorship,LogisticRegression,4,0.0,0.2,0.8,macro_f1,1.0,0.055377221250815234,0.0032534753031647767,0.05212374594765046,0.05212374594765046,0.0511017117133828,
all_three_excess_over_singles,analcatdata_authorship,LogisticRegression,4,0.2,0.2,0.8,macro_f1,1.0,0.3719956481571526,0.1634603148639524,0.20853533329320018,0.20853533329320018,0.20444640518941193,0.03728528397355524
noise_missing,analcatdata_authorship,LinearSVM,4,0.2,0.2,natural,macro_f1,1.0,0.09165367120250978,0.060705206474574225,0.030948464727935554,0.030948464727935554,0.030341632086211327,
noise_imbalance,analcatdata_authorship,LinearSVM,4,0.2,0.0,0.8,macro_f1,1.0,0.3559450732101286,0.05610766599404582,0.29983740721608276,0.29983740721608276,0.2939582423687086,
missing_imbalance,analcatdata_authorship,LinearSVM,4,0.0,0.2,0.8,macro_f1,1.0,0.03213059578455635,0.01110449108685796,0.02102610469769839,0.02102610469769839,0.02061382813499842,
all_three_excess_over_singles,analcatdata_authorship,LinearSVM,4,0.2,0.2,0.8,macro_f1,1.0,0.46914260152095033,0.063958681777739,0.40518391974321133,0.40518391974321133,0.39723913700314833,0.05337194310149462
noise_missing,analcatdata_authorship,KNN,4,0.2,0.2,natural,macro_f1,0.9967465246968352,0.016874914513668404,0.03151112802418543,-0.014636213510517027,-0.014636213510517027,-0.014395144861578089,
